# Moment bins 
# bins        : 20
# start       : -1.713384e-01
# end         : 1.713727e-01
# delta       : 1.713555e-02
# direction   : (1.000000e+00 0.000000e+00 0.000000e+00)
# x co-ords  :	-1.542028e-01	-1.370672e-01	-1.199317e-01	-1.027961e-01	-8.566059e-02	-6.852504e-02	-5.138949e-02	-3.425394e-02	-1.711839e-02	1.716421e-05	1.715272e-02	3.428827e-02	5.142382e-02	6.855937e-02	8.569492e-02	1.028305e-01	1.199660e-01	1.371016e-01	1.542371e-01	1.713727e-01
# y co-ords  :	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
# z co-ords  :	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	-0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
#
# Time        	0:(total_x total_y total_z)	0:(pressure_x pressure_y pressure_z)	0:(viscous_x viscous_y viscous_z)	1:(total_x total_y total_z)	1:(pressure_x pressure_y pressure_z)	1:(viscous_x viscous_y viscous_z)	2:(total_x total_y total_z)	2:(pressure_x pressure_y pressure_z)	2:(viscous_x viscous_y viscous_z)	3:(total_x total_y total_z)	3:(pressure_x pressure_y pressure_z)	3:(viscous_x viscous_y viscous_z)	4:(total_x total_y total_z)	4:(pressure_x pressure_y pressure_z)	4:(viscous_x viscous_y viscous_z)	5:(total_x total_y total_z)	5:(pressure_x pressure_y pressure_z)	5:(viscous_x viscous_y viscous_z)	6:(total_x total_y total_z)	6:(pressure_x pressure_y pressure_z)	6:(viscous_x viscous_y viscous_z)	7:(total_x total_y total_z)	7:(pressure_x pressure_y pressure_z)	7:(viscous_x viscous_y viscous_z)	8:(total_x total_y total_z)	8:(pressure_x pressure_y pressure_z)	8:(viscous_x viscous_y viscous_z)	9:(total_x total_y total_z)	9:(pressure_x pressure_y pressure_z)	9:(viscous_x viscous_y viscous_z)	10:(total_x total_y total_z)	10:(pressure_x pressure_y pressure_z)	10:(viscous_x viscous_y viscous_z)	11:(total_x total_y total_z)	11:(pressure_x pressure_y pressure_z)	11:(viscous_x viscous_y viscous_z)	12:(total_x total_y total_z)	12:(pressure_x pressure_y pressure_z)	12:(viscous_x viscous_y viscous_z)	13:(total_x total_y total_z)	13:(pressure_x pressure_y pressure_z)	13:(viscous_x viscous_y viscous_z)	14:(total_x total_y total_z)	14:(pressure_x pressure_y pressure_z)	14:(viscous_x viscous_y viscous_z)	15:(total_x total_y total_z)	15:(pressure_x pressure_y pressure_z)	15:(viscous_x viscous_y viscous_z)	16:(total_x total_y total_z)	16:(pressure_x pressure_y pressure_z)	16:(viscous_x viscous_y viscous_z)	17:(total_x total_y total_z)	17:(pressure_x pressure_y pressure_z)	17:(viscous_x viscous_y viscous_z)	18:(total_x total_y total_z)	18:(pressure_x pressure_y pressure_z)	18:(viscous_x viscous_y viscous_z)	19:(total_x total_y total_z)	19:(pressure_x pressure_y pressure_z)	19:(viscous_x viscous_y viscous_z)
3601          	(-9.900733e-01 -4.028743e+00 2.149894e+01)	(-9.900524e-01 -4.028719e+00 2.149893e+01)	(-2.081550e-05 -2.348062e-05 5.034369e-06)	(-3.887614e+00 -1.005859e+01 4.489846e+01)	(-3.887593e+00 -1.005856e+01 4.489849e+01)	(-2.140648e-05 -2.413270e-05 -3.311421e-05)	(-8.001850e+00 -1.391236e+01 4.205998e+01)	(-8.001822e+00 -1.391233e+01 4.206002e+01)	(-2.771451e-05 -2.915841e-05 -4.312179e-05)	(-1.150175e+01 -1.684146e+01 3.602562e+01)	(-1.150172e+01 -1.684143e+01 3.602566e+01)	(-2.972846e-05 -3.228964e-05 -3.955306e-05)	(-1.446100e+01 -1.931701e+01 2.998104e+01)	(-1.446097e+01 -1.931698e+01 2.998108e+01)	(-3.022146e-05 -3.417736e-05 -3.584206e-05)	(-1.689433e+01 -2.136093e+01 2.397560e+01)	(-1.689430e+01 -2.136089e+01 2.397563e+01)	(-2.974151e-05 -3.530328e-05 -3.211157e-05)	(-1.876358e+01 -2.292952e+01 1.796795e+01)	(-1.876355e+01 -2.292949e+01 1.796798e+01)	(-2.831954e-05 -3.574032e-05 -2.839760e-05)	(-2.012060e+01 -2.406510e+01 1.193375e+01)	(-2.012058e+01 -2.406507e+01 1.193377e+01)	(-2.583998e-05 -3.540920e-05 -2.463174e-05)	(-2.092341e+01 -2.473103e+01 5.905365e+00)	(-2.092339e+01 -2.473099e+01 5.905386e+00)	(-2.219292e-05 -3.423012e-05 -2.082708e-05)	(-2.119232e+01 -2.495704e+01 -1.084276e-01)	(-2.119231e+01 -2.495701e+01 -1.084106e-01)	(-1.727683e-05 -3.207986e-05 -1.701272e-05)	(-2.092888e+01 -2.472731e+01 -6.116873e+00)	(-2.092887e+01 -2.472728e+01 -6.116860e+00)	(-1.099949e-05 -2.887937e-05 -1.315026e-05)	(-2.012744e+01 -2.405004e+01 -1.212106e+01)	(-2.012744e+01 -2.405001e+01 -1.212105e+01)	(-3.248914e-06 -2.452161e-05 -9.170475e-06)	(-1.877310e+01 -2.292034e+01 -1.814959e+01)	(-1.877311e+01 -2.292033e+01 -1.814958e+01)	(6.077576e-06 -1.887283e-05 -4.932724e-06)	(-1.690938e+01 -2.135204e+01 -2.414026e+01)	(-1.690940e+01 -2.135203e+01 -2.414026e+01)	(1.721429e-05 -1.174954e-05 -3.688417e-07)	(-1.446519e+01 -1.928953e+01 -3.013233e+01)	(-1.446522e+01 -1.928953e+01 -3.013234e+01)	(3.063468e-05 -2.765867e-06 4.813571e-06)	(-1.150989e+01 -1.681658e+01 -3.616155e+01)	(-1.150994e+01 -1.681658e+01 -3.616156e+01)	(4.721664e-05 8.745345e-06 1.097473e-05)	(-8.002097e+00 -1.387135e+01 -4.214323e+01)	(-8.002166e+00 -1.387138e+01 -4.214324e+01)	(6.885542e-05 2.427522e-05 1.946352e-05)	(-3.903529e+00 -1.002789e+01 -4.497649e+01)	(-3.903623e+00 -1.002793e+01 -4.497653e+01)	(9.483915e-05 4.397003e-05 3.415665e-05)	(-1.009704e+00 -3.994693e+00 -2.151219e+01)	(-1.009802e+00 -3.994739e+00 -2.151223e+01)	(9.785760e-05 4.603232e-05 3.149541e-05)	(-2.130760e-02 2.982415e-02 -3.059531e-02)	(-2.140764e-02 2.977611e-02 -3.062508e-02)	(1.000360e-04 4.803938e-05 2.977557e-05)
3602          	(-9.900729e-01 -4.028742e+00 2.149894e+01)	(-9.900521e-01 -4.028719e+00 2.149893e+01)	(-2.081944e-05 -2.348382e-05 5.031754e-06)	(-3.887614e+00 -1.005858e+01 4.489846e+01)	(-3.887592e+00 -1.005856e+01 4.489849e+01)	(-2.141688e-05 -2.413736e-05 -3.313862e-05)	(-8.001850e+00 -1.391235e+01 4.205997e+01)	(-8.001822e+00 -1.391233e+01 4.206002e+01)	(-2.772416e-05 -2.916078e-05 -4.315343e-05)	(-1.150175e+01 -1.684146e+01 3.602562e+01)	(-1.150172e+01 -1.684143e+01 3.602566e+01)	(-2.973736e-05 -3.229116e-05 -3.958391e-05)	(-1.446101e+01 -1.931701e+01 2.998104e+01)	(-1.446098e+01 -1.931698e+01 2.998107e+01)	(-3.023024e-05 -3.417846e-05 -3.587327e-05)	(-1.689433e+01 -2.136093e+01 2.397559e+01)	(-1.689430e+01 -2.136089e+01 2.397562e+01)	(-2.974930e-05 -3.530335e-05 -3.214426e-05)	(-1.876358e+01 -2.292952e+01 1.796794e+01)	(-1.876355e+01 -2.292949e+01 1.796797e+01)	(-2.832487e-05 -3.573912e-05 -2.842958e-05)	(-2.012060e+01 -2.406510e+01 1.193374e+01)	(-2.012058e+01 -2.406507e+01 1.193376e+01)	(-2.584538e-05 -3.540779e-05 -2.466453e-05)	(-2.092341e+01 -2.473103e+01 5.905354e+00)	(-2.092339e+01 -2.473099e+01 5.905375e+00)	(-2.219865e-05 -3.422872e-05 -2.086017e-05)	(-2.119233e+01 -2.495704e+01 -1.084394e-01)	(-2.119231e+01 -2.495701e+01 -1.084223e-01)	(-1.728211e-05 -3.207823e-05 -1.704579e-05)	(-2.092888e+01 -2.472730e+01 -6.116885e+00)	(-2.092887e+01 -2.472728e+01 -6.116872e+00)	(-1.100396e-05 -2.887737e-05 -1.318315e-05)	(-2.012745e+01 -2.405004e+01 -1.212107e+01)	(-2.012744e+01 -2.405001e+01 -1.212106e+01)	(-3.251877e-06 -2.451897e-05 -9.203653e-06)	(-1.877311e+01 -2.292034e+01 -1.814960e+01)	(-1.877311e+01 -2.292032e+01 -1.814959e+01)	(6.076553e-06 -1.886944e-05 -4.966811e-06)	(-1.690939e+01 -2.135204e+01 -2.414027e+01)	(-1.690940e+01 -2.135203e+01 -2.414027e+01)	(1.721531e-05 -1.174530e-05 -4.043285e-07)	(-1.446519e+01 -1.928953e+01 -3.013234e+01)	(-1.446522e+01 -1.928953e+01 -3.013235e+01)	(3.063800e-05 -2.760339e-06 4.776340e-06)	(-1.150990e+01 -1.681657e+01 -3.616156e+01)	(-1.150994e+01 -1.681658e+01 -3.616157e+01)	(4.722243e-05 8.752426e-06 1.093550e-05)	(-8.002100e+00 -1.387135e+01 -4.214323e+01)	(-8.002169e+00 -1.387138e+01 -4.214325e+01)	(6.886346e-05 2.428372e-05 1.942178e-05)	(-3.903532e+00 -1.002788e+01 -4.497650e+01)	(-3.903627e+00 -1.002793e+01 -4.497653e+01)	(9.484862e-05 4.397954e-05 3.411091e-05)	(-1.009708e+00 -3.994691e+00 -2.151220e+01)	(-1.009806e+00 -3.994737e+00 -2.151223e+01)	(9.786974e-05 4.604589e-05 3.145967e-05)	(-2.131132e-02 2.982585e-02 -3.060256e-02)	(-2.141136e-02 2.977780e-02 -3.063236e-02)	(1.000402e-04 4.805380e-05 2.979622e-05)
3603          	(-9.900725e-01 -4.028742e+00 2.149894e+01)	(-9.900517e-01 -4.028718e+00 2.149893e+01)	(-2.082318e-05 -2.348690e-05 5.029803e-06)	(-3.887613e+00 -1.005858e+01 4.489846e+01)	(-3.887592e+00 -1.005856e+01 4.489849e+01)	(-2.142718e-05 -2.414190e-05 -3.316312e-05)	(-8.001850e+00 -1.391235e+01 4.205997e+01)	(-8.001822e+00 -1.391233e+01 4.206001e+01)	(-2.773423e-05 -2.916321e-05 -4.318617e-05)	(-1.150175e+01 -1.684146e+01 3.602561e+01)	(-1.150172e+01 -1.684143e+01 3.602565e+01)	(-2.974701e-05 -3.229303e-05 -3.961576e-05)	(-1.446101e+01 -1.931701e+01 2.998103e+01)	(-1.446098e+01 -1.931698e+01 2.998106e+01)	(-3.023980e-05 -3.417996e-05 -3.590527e-05)	(-1.689434e+01 -2.136093e+01 2.397558e+01)	(-1.689431e+01 -2.136089e+01 2.397561e+01)	(-2.975778e-05 -3.530375e-05 -3.217786e-05)	(-1.876358e+01 -2.292952e+01 1.796793e+01)	(-1.876355e+01 -2.292948e+01 1.796796e+01)	(-2.833096e-05 -3.573827e-05 -2.846257e-05)	(-2.012061e+01 -2.406510e+01 1.193373e+01)	(-2.012058e+01 -2.406507e+01 1.193375e+01)	(-2.585158e-05 -3.540678e-05 -2.469825e-05)	(-2.092341e+01 -2.473103e+01 5.905340e+00)	(-2.092339e+01 -2.473099e+01 5.905361e+00)	(-2.220523e-05 -3.422773e-05 -2.089425e-05)	(-2.119233e+01 -2.495704e+01 -1.084533e-01)	(-2.119231e+01 -2.495700e+01 -1.084362e-01)	(-1.728826e-05 -3.207701e-05 -1.707990e-05)	(-2.092888e+01 -2.472730e+01 -6.116899e+00)	(-2.092887e+01 -2.472727e+01 -6.116886e+00)	(-1.100938e-05 -2.887582e-05 -1.321704e-05)	(-2.012745e+01 -2.405003e+01 -1.212108e+01)	(-2.012745e+01 -2.405001e+01 -1.212107e+01)	(-3.255874e-06 -2.451683e-05 -9.237756e-06)	(-1.877311e+01 -2.292034e+01 -1.814961e+01)	(-1.877311e+01 -2.292032e+01 -1.814961e+01)	(6.074425e-06 -1.886660e-05 -5.001732e-06)	(-1.690939e+01 -2.135204e+01 -2.414028e+01)	(-1.690941e+01 -2.135202e+01 -2.414028e+01)	(1.721519e-05 -1.174163e-05 -4.405365e-07)	(-1.446520e+01 -1.928953e+01 -3.013235e+01)	(-1.446523e+01 -1.928953e+01 -3.013236e+01)	(3.064015e-05 -2.755397e-06 4.738544e-06)	(-1.150990e+01 -1.681657e+01 -3.616157e+01)	(-1.150995e+01 -1.681658e+01 -3.616158e+01)	(4.722704e-05 8.758919e-06 1.089591e-05)	(-8.002104e+00 -1.387135e+01 -4.214324e+01)	(-8.002172e+00 -1.387137e+01 -4.214326e+01)	(6.887031e-05 2.429166e-05 1.937994e-05)	(-3.903536e+00 -1.002788e+01 -4.497650e+01)	(-3.903630e+00 -1.002793e+01 -4.497654e+01)	(9.485698e-05 4.398854e-05 3.406534e-05)	(-1.009712e+00 -3.994689e+00 -2.151221e+01)	(-1.009810e+00 -3.994735e+00 -2.151224e+01)	(9.788084e-05 4.605927e-05 3.142622e-05)	(-2.131556e-02 2.982835e-02 -3.060934e-02)	(-2.141560e-02 2.978028e-02 -3.063916e-02)	(1.000433e-04 4.806781e-05 2.981856e-05)
3604          	(-9.900722e-01 -4.028742e+00 2.149894e+01)	(-9.900514e-01 -4.028718e+00 2.149893e+01)	(-2.082676e-05 -2.348988e-05 5.028481e-06)	(-3.887613e+00 -1.005858e+01 4.489846e+01)	(-3.887591e+00 -1.005856e+01 4.489849e+01)	(-2.143753e-05 -2.414635e-05 -3.318827e-05)	(-8.001850e+00 -1.391235e+01 4.205997e+01)	(-8.001822e+00 -1.391232e+01 4.206001e+01)	(-2.774521e-05 -2.916623e-05 -4.321985e-05)	(-1.150175e+01 -1.684146e+01 3.602560e+01)	(-1.150172e+01 -1.684143e+01 3.602564e+01)	(-2.975783e-05 -3.229568e-05 -3.964862e-05)	(-1.446101e+01 -1.931701e+01 2.998102e+01)	(-1.446098e+01 -1.931698e+01 2.998105e+01)	(-3.025061e-05 -3.418233e-05 -3.593811e-05)	(-1.689434e+01 -2.136092e+01 2.397557e+01)	(-1.689431e+01 -2.136089e+01 2.397560e+01)	(-2.976744e-05 -3.530499e-05 -3.221238e-05)	(-1.876358e+01 -2.292952e+01 1.796792e+01)	(-1.876355e+01 -2.292948e+01 1.796795e+01)	(-2.833833e-05 -3.573829e-05 -2.849657e-05)	(-2.012061e+01 -2.406510e+01 1.193371e+01)	(-2.012058e+01 -2.406506e+01 1.193374e+01)	(-2.585911e-05 -3.540668e-05 -2.473295e-05)	(-2.092342e+01 -2.473102e+01 5.905324e+00)	(-2.092339e+01 -2.473099e+01 5.905345e+00)	(-2.221318e-05 -3.422766e-05 -2.092935e-05)	(-2.119233e+01 -2.495703e+01 -1.084699e-01)	(-2.119231e+01 -2.495700e+01 -1.084528e-01)	(-1.729584e-05 -3.207670e-05 -1.711508e-05)	(-2.092888e+01 -2.472730e+01 -6.116916e+00)	(-2.092887e+01 -2.472727e+01 -6.116902e+00)	(-1.101627e-05 -2.887521e-05 -1.325199e-05)	(-2.012745e+01 -2.405003e+01 -1.212110e+01)	(-2.012745e+01 -2.405001e+01 -1.212109e+01)	(-3.261389e-06 -2.451565e-05 -9.272874e-06)	(-1.877311e+01 -2.292034e+01 -1.814963e+01)	(-1.877312e+01 -2.292032e+01 -1.814962e+01)	(6.070741e-06 -1.886473e-05 -5.037600e-06)	(-1.690939e+01 -2.135203e+01 -2.414030e+01)	(-1.690941e+01 -2.135202e+01 -2.414030e+01)	(1.721350e-05 -1.173893e-05 -4.775865e-07)	(-1.446520e+01 -1.928953e+01 -3.013236e+01)	(-1.446523e+01 -1.928952e+01 -3.013237e+01)	(3.064073e-05 -2.751405e-06 4.700050e-06)	(-1.150990e+01 -1.681657e+01 -3.616158e+01)	(-1.150995e+01 -1.681658e+01 -3.616159e+01)	(4.723009e-05 8.764476e-06 1.085578e-05)	(-8.002108e+00 -1.387134e+01 -4.214325e+01)	(-8.002177e+00 -1.387137e+01 -4.214326e+01)	(6.887563e-05 2.429868e-05 1.933780e-05)	(-3.903540e+00 -1.002788e+01 -4.497651e+01)	(-3.903635e+00 -1.002792e+01 -4.497654e+01)	(9.486383e-05 4.399665e-05 3.401962e-05)	(-1.009717e+00 -3.994685e+00 -2.151221e+01)	(-1.009815e+00 -3.994731e+00 -2.151224e+01)	(9.789052e-05 4.607186e-05 3.139314e-05)	(-2.132038e-02 2.983183e-02 -3.061605e-02)	(-2.142043e-02 2.978375e-02 -3.064590e-02)	(1.000447e-04 4.808078e-05 2.984120e-05)
3605          	(-9.900720e-01 -4.028741e+00 2.149894e+01)	(-9.900512e-01 -4.028718e+00 2.149893e+01)	(-2.083049e-05 -2.349280e-05 5.025859e-06)	(-3.887613e+00 -1.005858e+01 4.489846e+01)	(-3.887591e+00 -1.005856e+01 4.489849e+01)	(-2.144832e-05 -2.415065e-05 -3.321767e-05)	(-8.001851e+00 -1.391235e+01 4.205996e+01)	(-8.001823e+00 -1.391232e+01 4.206000e+01)	(-2.775704e-05 -2.916918e-05 -4.325920e-05)	(-1.150176e+01 -1.684146e+01 3.602559e+01)	(-1.150173e+01 -1.684143e+01 3.602563e+01)	(-2.976967e-05 -3.229831e-05 -3.968766e-05)	(-1.446101e+01 -1.931701e+01 2.998100e+01)	(-1.446098e+01 -1.931698e+01 2.998103e+01)	(-3.026250e-05 -3.418473e-05 -3.597724e-05)	(-1.689434e+01 -2.136092e+01 2.397554e+01)	(-1.689431e+01 -2.136089e+01 2.397557e+01)	(-2.977806e-05 -3.530617e-05 -3.225335e-05)	(-1.876359e+01 -2.292952e+01 1.796789e+01)	(-1.876356e+01 -2.292948e+01 1.796792e+01)	(-2.834668e-05 -3.573822e-05 -2.853725e-05)	(-2.012061e+01 -2.406510e+01 1.193368e+01)	(-2.012059e+01 -2.406506e+01 1.193370e+01)	(-2.586761e-05 -3.540648e-05 -2.477437e-05)	(-2.092342e+01 -2.473102e+01 5.905287e+00)	(-2.092340e+01 -2.473099e+01 5.905308e+00)	(-2.222211e-05 -3.422745e-05 -2.097128e-05)	(-2.119234e+01 -2.495703e+01 -1.085082e-01)	(-2.119232e+01 -2.495700e+01 -1.084911e-01)	(-1.730437e-05 -3.207619e-05 -1.715721e-05)	(-2.092889e+01 -2.472730e+01 -6.116954e+00)	(-2.092888e+01 -2.472727e+01 -6.116941e+00)	(-1.102411e-05 -2.887436e-05 -1.329391e-05)	(-2.012746e+01 -2.405003e+01 -1.212114e+01)	(-2.012746e+01 -2.405000e+01 -1.212113e+01)	(-3.267816e-06 -2.451415e-05 -9.314972e-06)	(-1.877312e+01 -2.292033e+01 -1.814966e+01)	(-1.877313e+01 -2.292031e+01 -1.814966e+01)	(6.066182e-06 -1.886246e-05 -5.080384e-06)	(-1.690940e+01 -2.135203e+01 -2.414033e+01)	(-1.690942e+01 -2.135202e+01 -2.414033e+01)	(1.721098e-05 -1.173572e-05 -5.213804e-07)	(-1.446521e+01 -1.928952e+01 -3.013239e+01)	(-1.446524e+01 -1.928952e+01 -3.013240e+01)	(3.064060e-05 -2.746773e-06 4.655074e-06)	(-1.150991e+01 -1.681656e+01 -3.616160e+01)	(-1.150996e+01 -1.681657e+01 -3.616161e+01)	(4.723256e-05 8.770821e-06 1.080947e-05)	(-8.002118e+00 -1.387133e+01 -4.214327e+01)	(-8.002187e+00 -1.387136e+01 -4.214329e+01)	(6.888060e-05 2.430674e-05 1.928987e-05)	(-3.903550e+00 -1.002787e+01 -4.497653e+01)	(-3.903645e+00 -1.002791e+01 -4.497656e+01)	(9.487071e-05 4.400624e-05 3.396939e-05)	(-1.009726e+00 -3.994674e+00 -2.151222e+01)	(-1.009824e+00 -3.994720e+00 -2.151226e+01)	(9.790052e-05 4.608659e-05 3.135918e-05)	(-2.132967e-02 2.984365e-02 -3.062387e-02)	(-2.142971e-02 2.979555e-02 -3.065374e-02)	(1.000463e-04 4.809604e-05 2.986504e-05)
3606          	(-9.900735e-01 -4.028746e+00 2.149896e+01)	(-9.900527e-01 -4.028722e+00 2.149895e+01)	(-2.083671e-05 -2.349558e-05 5.005188e-06)	(-3.887620e+00 -1.005860e+01 4.489850e+01)	(-3.887598e+00 -1.005857e+01 4.489853e+01)	(-2.146407e-05 -2.415350e-05 -3.329274e-05)	(-8.001869e+00 -1.391237e+01 4.205995e+01)	(-8.001841e+00 -1.391234e+01 4.205999e+01)	(-2.777160e-05 -2.916753e-05 -4.335822e-05)	(-1.150178e+01 -1.684148e+01 3.602553e+01)	(-1.150176e+01 -1.684144e+01 3.602557e+01)	(-2.978447e-05 -3.229604e-05 -3.978966e-05)	(-1.446105e+01 -1.931703e+01 2.998089e+01)	(-1.446102e+01 -1.931699e+01 2.998093e+01)	(-3.027710e-05 -3.418166e-05 -3.608179e-05)	(-1.689439e+01 -2.136094e+01 2.397539e+01)	(-1.689436e+01 -2.136090e+01 2.397542e+01)	(-2.979051e-05 -3.530094e-05 -3.236173e-05)	(-1.876364e+01 -2.292953e+01 1.796770e+01)	(-1.876361e+01 -2.292950e+01 1.796773e+01)	(-2.835593e-05 -3.573081e-05 -2.864682e-05)	(-2.012068e+01 -2.406511e+01 1.193346e+01)	(-2.012065e+01 -2.406507e+01 1.193349e+01)	(-2.587606e-05 -3.539812e-05 -2.488543e-05)	(-2.092349e+01 -2.473103e+01 5.905052e+00)	(-2.092347e+01 -2.473100e+01 5.905073e+00)	(-2.223013e-05 -3.421832e-05 -2.108338e-05)	(-2.119241e+01 -2.495704e+01 -1.087589e-01)	(-2.119239e+01 -2.495700e+01 -1.087416e-01)	(-1.731120e-05 -3.206604e-05 -1.726972e-05)	(-2.092897e+01 -2.472730e+01 -6.117214e+00)	(-2.092896e+01 -2.472727e+01 -6.117200e+00)	(-1.102951e-05 -2.886327e-05 -1.340607e-05)	(-2.012754e+01 -2.405002e+01 -1.212140e+01)	(-2.012754e+01 -2.405000e+01 -1.212139e+01)	(-3.271100e-06 -2.450183e-05 -9.427018e-06)	(-1.877320e+01 -2.292032e+01 -1.814992e+01)	(-1.877321e+01 -2.292030e+01 -1.814992e+01)	(6.065369e-06 -1.884889e-05 -5.192487e-06)	(-1.690948e+01 -2.135201e+01 -2.414058e+01)	(-1.690950e+01 -2.135200e+01 -2.414058e+01)	(1.721269e-05 -1.172084e-05 -6.334957e-07)	(-1.446529e+01 -1.928949e+01 -3.013263e+01)	(-1.446532e+01 -1.928949e+01 -3.013264e+01)	(3.064499e-05 -2.730288e-06 4.542867e-06)	(-1.150999e+01 -1.681652e+01 -3.616183e+01)	(-1.151003e+01 -1.681653e+01 -3.616184e+01)	(4.723972e-05 8.789032e-06 1.069724e-05)	(-8.002185e+00 -1.387129e+01 -4.214348e+01)	(-8.002254e+00 -1.387131e+01 -4.214350e+01)	(6.889060e-05 2.432692e-05 1.917805e-05)	(-3.903609e+00 -1.002781e+01 -4.497672e+01)	(-3.903704e+00 -1.002786e+01 -4.497676e+01)	(9.488335e-05 4.402905e-05 3.386202e-05)	(-1.009778e+00 -3.994601e+00 -2.151235e+01)	(-1.009876e+00 -3.994647e+00 -2.151239e+01)	(9.791608e-05 4.611625e-05 3.128422e-05)	(-2.137947e-02 2.992751e-02 -3.069471e-02)	(-2.147952e-02 2.987938e-02 -3.072457e-02)	(1.000515e-04 4.812681e-05 2.986648e-05)
3607          	(-9.900782e-01 -4.028764e+00 2.149906e+01)	(-9.900573e-01 -4.028741e+00 2.149905e+01)	(-2.084362e-05 -2.349983e-05 4.990296e-06)	(-3.887639e+00 -1.005864e+01 4.489870e+01)	(-3.887617e+00 -1.005862e+01 4.489873e+01)	(-2.148063e-05 -2.415855e-05 -3.335828e-05)	(-8.001909e+00 -1.391243e+01 4.206012e+01)	(-8.001881e+00 -1.391240e+01 4.206017e+01)	(-2.778947e-05 -2.917005e-05 -4.344530e-05)	(-1.150184e+01 -1.684155e+01 3.602566e+01)	(-1.150181e+01 -1.684152e+01 3.602570e+01)	(-2.980352e-05 -3.229893e-05 -3.987791e-05)	(-1.446112e+01 -1.931712e+01 2.998097e+01)	(-1.446109e+01 -1.931708e+01 2.998101e+01)	(-3.029646e-05 -3.418444e-05 -3.617101e-05)	(-1.689448e+01 -2.136103e+01 2.397544e+01)	(-1.689445e+01 -2.136100e+01 2.397547e+01)	(-2.980853e-05 -3.530254e-05 -3.245269e-05)	(-1.876374e+01 -2.292963e+01 1.796771e+01)	(-1.876371e+01 -2.292960e+01 1.796774e+01)	(-2.837201e-05 -3.573153e-05 -2.873708e-05)	(-2.012078e+01 -2.406521e+01 1.193344e+01)	(-2.012076e+01 -2.406518e+01 1.193346e+01)	(-2.589223e-05 -3.539887e-05 -2.497615e-05)	(-2.092360e+01 -2.473114e+01 5.904994e+00)	(-2.092358e+01 -2.473110e+01 5.905015e+00)	(-2.224703e-05 -3.421969e-05 -2.117399e-05)	(-2.119252e+01 -2.495714e+01 -1.088462e-01)	(-2.119251e+01 -2.495711e+01 -1.088289e-01)	(-1.732818e-05 -3.206796e-05 -1.735972e-05)	(-2.092908e+01 -2.472740e+01 -6.117327e+00)	(-2.092907e+01 -2.472737e+01 -6.117313e+00)	(-1.104621e-05 -2.886555e-05 -1.349504e-05)	(-2.012765e+01 -2.405012e+01 -1.212154e+01)	(-2.012765e+01 -2.405009e+01 -1.212153e+01)	(-3.287266e-06 -2.450456e-05 -9.514881e-06)	(-1.877331e+01 -2.292041e+01 -1.815008e+01)	(-1.877331e+01 -2.292039e+01 -1.815007e+01)	(6.050036e-06 -1.885211e-05 -5.280220e-06)	(-1.690958e+01 -2.135209e+01 -2.414075e+01)	(-1.690960e+01 -2.135208e+01 -2.414075e+01)	(1.719865e-05 -1.172419e-05 -7.216287e-07)	(-1.446538e+01 -1.928956e+01 -3.013282e+01)	(-1.446541e+01 -1.928956e+01 -3.013283e+01)	(3.063258e-05 -2.733312e-06 4.454322e-06)	(-1.151007e+01 -1.681658e+01 -3.616203e+01)	(-1.151012e+01 -1.681659e+01 -3.616204e+01)	(4.722860e-05 8.785975e-06 1.060785e-05)	(-8.002254e+00 -1.387134e+01 -4.214370e+01)	(-8.002323e+00 -1.387136e+01 -4.214371e+01)	(6.888108e-05 2.432439e-05 1.908793e-05)	(-3.903662e+00 -1.002784e+01 -4.497694e+01)	(-3.903757e+00 -1.002789e+01 -4.497698e+01)	(9.487647e-05 4.402829e-05 3.377178e-05)	(-1.009820e+00 -3.994607e+00 -2.151247e+01)	(-1.009918e+00 -3.994653e+00 -2.151251e+01)	(9.791161e-05 4.612044e-05 3.121594e-05)	(-2.141713e-02 2.993729e-02 -3.072558e-02)	(-2.151717e-02 2.988916e-02 -3.075545e-02)	(1.000347e-04 4.812977e-05 2.987187e-05)
