# Solver information
# Time        	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
44            	GAMG	1.254030e-01	7.105900e-03	3	true
45            	GAMG	1.226100e-01	1.158450e-02	2	true
46            	GAMG	1.206860e-01	1.153960e-02	2	true
47            	GAMG	1.142720e-01	1.116060e-02	2	true
48            	GAMG	1.063470e-01	8.717860e-03	3	true
49            	GAMG	8.534550e-02	7.916130e-03	2	true
50            	GAMG	8.319500e-02	7.982740e-03	2	true
51            	GAMG	8.272920e-02	4.555280e-03	3	true
52            	GAMG	8.141420e-02	8.035590e-03	2	true
53            	GAMG	8.140920e-02	4.414750e-03	3	true
54            	GAMG	8.079250e-02	7.930040e-03	2	true
55            	GAMG	8.147710e-02	4.524810e-03	3	true
56            	GAMG	8.150230e-02	8.117820e-03	2	true
57            	GAMG	8.231170e-02	5.261930e-03	3	true
58            	GAMG	8.337920e-02	6.329870e-03	3	true
59            	GAMG	9.101550e-02	6.486770e-03	3	true
60            	GAMG	9.828680e-02	9.737960e-03	2	true
61            	GAMG	9.851740e-02	5.673110e-03	3	true
62            	GAMG	9.857250e-02	5.514530e-03	3	true
63            	GAMG	1.014730e-01	1.000750e-02	2	true
64            	GAMG	1.024300e-01	5.534380e-03	3	true
65            	GAMG	1.045390e-01	5.597470e-03	3	true
66            	GAMG	1.065110e-01	5.612910e-03	3	true
67            	GAMG	1.084560e-01	5.571240e-03	3	true
68            	GAMG	1.100850e-01	1.091340e-02	2	true
69            	GAMG	1.113660e-01	5.810720e-03	3	true
70            	GAMG	1.125120e-01	5.687710e-03	3	true
71            	GAMG	1.129020e-01	1.113050e-02	2	true
72            	GAMG	1.131390e-01	5.587920e-03	3	true
73            	GAMG	1.113180e-01	1.098550e-02	2	true
74            	GAMG	1.108440e-01	5.348860e-03	3	true
75            	GAMG	1.080930e-01	1.056470e-02	2	true
76            	GAMG	1.070490e-01	1.066520e-02	2	true
77            	GAMG	1.058720e-01	5.093800e-03	3	true
78            	GAMG	1.027220e-01	1.020700e-02	2	true
79            	GAMG	1.016260e-01	4.973330e-03	3	true
80            	GAMG	9.899750e-02	9.799510e-03	2	true
81            	GAMG	9.823020e-02	5.142240e-03	3	true
82            	GAMG	9.609100e-02	9.538220e-03	2	true
83            	GAMG	9.551610e-02	5.167030e-03	3	true
84            	GAMG	9.380100e-02	4.826610e-03	3	true
85            	GAMG	9.265760e-02	9.082020e-03	2	true
86            	GAMG	9.291750e-02	4.571240e-03	3	true
87            	GAMG	9.200010e-02	4.435210e-03	3	true
88            	GAMG	9.115290e-02	4.337760e-03	3	true
89            	GAMG	9.049860e-02	4.296760e-03	3	true
90            	GAMG	9.001770e-02	4.342790e-03	3	true
91            	GAMG	9.022560e-02	4.474220e-03	3	true
92            	GAMG	9.088640e-02	4.630140e-03	3	true
93            	GAMG	9.176790e-02	4.678970e-03	3	true
94            	GAMG	9.244500e-02	4.637270e-03	3	true
95            	GAMG	9.286070e-02	9.214840e-03	2	true
96            	GAMG	9.320090e-02	4.493410e-03	3	true
97            	GAMG	9.241750e-02	9.227720e-03	2	true
98            	GAMG	9.304240e-02	4.389910e-03	3	true
99            	GAMG	9.278110e-02	9.185060e-03	2	true
100           	GAMG	9.345860e-02	4.268910e-03	3	true
101           	GAMG	9.259370e-02	9.093040e-03	2	true
102           	GAMG	9.308870e-02	4.291870e-03	3	true
103           	GAMG	9.215500e-02	9.026290e-03	2	true
104           	GAMG	9.254010e-02	9.250940e-03	2	true
105           	GAMG	9.293910e-02	4.610200e-03	3	true
106           	GAMG	9.206440e-02	9.099310e-03	2	true
107           	GAMG	9.257210e-02	4.584740e-03	3	true
108           	GAMG	9.218520e-02	8.898950e-03	2	true
109           	GAMG	9.314340e-02	9.115500e-03	2	true
110           	GAMG	9.432740e-02	9.387020e-03	2	true
111           	GAMG	9.552490e-02	4.546970e-03	3	true
112           	GAMG	9.508640e-02	9.218960e-03	2	true
113           	GAMG	9.587110e-02	9.344640e-03	2	true
114           	GAMG	9.655110e-02	9.515310e-03	2	true
115           	GAMG	9.701350e-02	9.688890e-03	2	true
116           	GAMG	9.732210e-02	4.524520e-03	3	true
117           	GAMG	9.508970e-02	9.225430e-03	2	true
118           	GAMG	9.532700e-02	9.319840e-03	2	true
119           	GAMG	9.573310e-02	9.506350e-03	2	true
120           	GAMG	9.613100e-02	4.367770e-03	3	true
121           	GAMG	9.495470e-02	9.342640e-03	2	true
122           	GAMG	9.546100e-02	9.522490e-03	2	true
123           	GAMG	9.612710e-02	4.461660e-03	3	true
124           	GAMG	9.520560e-02	9.357840e-03	2	true
125           	GAMG	9.589910e-02	9.568360e-03	2	true
126           	GAMG	9.660540e-02	4.502600e-03	3	true
127           	GAMG	9.566580e-02	9.486900e-03	2	true
128           	GAMG	9.649110e-02	4.406800e-03	3	true
129           	GAMG	9.576110e-02	9.382450e-03	2	true
130           	GAMG	9.663390e-02	9.647200e-03	2	true
131           	GAMG	9.750640e-02	4.434350e-03	3	true
132           	GAMG	9.651260e-02	9.625340e-03	2	true
133           	GAMG	9.710480e-02	4.346280e-03	3	true
134           	GAMG	9.612790e-02	9.483630e-03	2	true
135           	GAMG	9.691730e-02	4.262630e-03	3	true
136           	GAMG	9.625490e-02	9.456140e-03	2	true
137           	GAMG	9.726010e-02	4.288860e-03	3	true
138           	GAMG	9.677110e-02	9.603580e-03	2	true
139           	GAMG	9.791910e-02	4.390110e-03	3	true
140           	GAMG	9.744160e-02	4.295040e-03	3	true
141           	GAMG	9.697590e-02	9.577360e-03	2	true
142           	GAMG	9.814980e-02	4.384180e-03	3	true
143           	GAMG	9.783580e-02	4.313160e-03	3	true
144           	GAMG	9.759290e-02	9.675980e-03	2	true
145           	GAMG	9.903690e-02	4.460280e-03	3	true
146           	GAMG	9.916430e-02	4.447050e-03	3	true
147           	GAMG	9.984500e-02	9.934780e-03	2	true
148           	GAMG	1.013590e-01	4.682140e-03	3	true
149           	GAMG	1.024830e-01	4.655630e-03	3	true
150           	GAMG	1.034480e-01	1.029070e-02	2	true
151           	GAMG	1.049590e-01	4.815890e-03	3	true
152           	GAMG	1.059560e-01	4.718200e-03	3	true
153           	GAMG	1.065430e-01	1.057790e-02	2	true
154           	GAMG	1.082870e-01	4.780900e-03	3	true
155           	GAMG	1.082510e-01	4.691290e-03	3	true
156           	GAMG	1.081920e-01	1.071080e-02	2	true
157           	GAMG	1.100920e-01	4.790500e-03	3	true
158           	GAMG	1.100200e-01	4.710090e-03	3	true
159           	GAMG	1.098380e-01	1.084000e-02	2	true
160           	GAMG	1.115860e-01	4.858190e-03	3	true
161           	GAMG	1.112590e-01	4.799240e-03	3	true
162           	GAMG	1.109000e-01	1.100580e-02	2	true
163           	GAMG	1.125860e-01	4.953630e-03	3	true
164           	GAMG	1.121970e-01	4.895050e-03	3	true
165           	GAMG	1.117410e-01	4.826840e-03	3	true
166           	GAMG	1.114780e-01	1.108850e-02	2	true
167           	GAMG	1.132730e-01	5.033730e-03	3	true
168           	GAMG	1.131670e-01	4.979390e-03	3	true
169           	GAMG	1.130660e-01	4.878460e-03	3	true
170           	GAMG	1.131870e-01	1.122580e-02	2	true
171           	GAMG	1.153930e-01	5.070810e-03	3	true
172           	GAMG	1.155850e-01	5.027360e-03	3	true
173           	GAMG	1.155650e-01	4.945450e-03	3	true
174           	GAMG	1.155540e-01	1.137590e-02	2	true
175           	GAMG	1.175200e-01	5.124800e-03	3	true
176           	GAMG	1.174640e-01	5.065000e-03	3	true
177           	GAMG	1.173900e-01	1.156900e-02	2	true
178           	GAMG	1.193760e-01	5.190520e-03	3	true
179           	GAMG	1.193350e-01	1.181690e-02	2	true
180           	GAMG	1.211430e-01	5.292150e-03	3	true
181           	GAMG	1.206040e-01	1.196370e-02	2	true
182           	GAMG	1.219220e-01	5.305520e-03	3	true
183           	GAMG	1.210620e-01	1.190940e-02	2	true
184           	GAMG	1.221680e-01	1.218950e-02	2	true
185           	GAMG	1.232320e-01	5.398500e-03	3	true
186           	GAMG	1.227330e-01	1.205550e-02	2	true
187           	GAMG	1.234730e-01	1.220420e-02	2	true
188           	GAMG	1.242710e-01	1.240640e-02	2	true
189           	GAMG	1.248950e-01	5.383190e-03	3	true
190           	GAMG	1.239710e-01	1.206980e-02	2	true
191           	GAMG	1.242110e-01	1.215310e-02	2	true
192           	GAMG	1.245260e-01	1.232470e-02	2	true
193           	GAMG	1.247980e-01	5.343430e-03	3	true
194           	GAMG	1.226240e-01	1.190230e-02	2	true
195           	GAMG	1.226790e-01	1.197140e-02	2	true
196           	GAMG	1.228780e-01	1.210570e-02	2	true
197           	GAMG	1.229570e-01	1.223650e-02	2	true
198           	GAMG	1.227920e-01	5.381780e-03	3	true
199           	GAMG	1.202720e-01	1.160430e-02	2	true
200           	GAMG	1.199110e-01	1.155520e-02	2	true
201           	GAMG	1.198410e-01	1.160850e-02	2	true
202           	GAMG	1.198620e-01	1.171000e-02	2	true
203           	GAMG	1.198350e-01	1.179750e-02	2	true
204           	GAMG	1.196520e-01	1.183350e-02	2	true
205           	GAMG	1.192570e-01	1.182240e-02	2	true
206           	GAMG	1.186980e-01	1.176170e-02	2	true
207           	GAMG	1.180210e-01	1.167950e-02	2	true
208           	GAMG	1.173760e-01	1.160970e-02	2	true
209           	GAMG	1.167120e-01	1.158380e-02	2	true
210           	GAMG	1.161130e-01	1.158960e-02	2	true
211           	GAMG	1.155610e-01	5.003630e-03	3	true
212           	GAMG	1.131210e-01	1.098710e-02	2	true
213           	GAMG	1.128970e-01	1.104430e-02	2	true
214           	GAMG	1.130570e-01	1.122770e-02	2	true
215           	GAMG	1.132760e-01	4.937490e-03	3	true
216           	GAMG	1.113540e-01	1.099970e-02	2	true
217           	GAMG	1.114750e-01	4.802220e-03	3	true
218           	GAMG	1.097890e-01	1.071870e-02	2	true
219           	GAMG	1.102520e-01	1.092630e-02	2	true
220           	GAMG	1.109550e-01	4.822680e-03	3	true
221           	GAMG	1.094550e-01	1.079990e-02	2	true
222           	GAMG	1.099460e-01	1.099380e-02	2	true
223           	GAMG	1.104410e-01	4.853840e-03	3	true
224           	GAMG	1.086140e-01	1.073910e-02	2	true
225           	GAMG	1.089350e-01	1.086860e-02	2	true
226           	GAMG	1.094090e-01	4.811350e-03	3	true
227           	GAMG	1.077110e-01	1.053250e-02	2	true
228           	GAMG	1.081590e-01	1.063920e-02	2	true
229           	GAMG	1.087510e-01	1.081100e-02	2	true
230           	GAMG	1.092150e-01	4.762270e-03	3	true
231           	GAMG	1.073460e-01	1.040940e-02	2	true
232           	GAMG	1.077700e-01	1.048310e-02	2	true
233           	GAMG	1.084110e-01	1.063140e-02	2	true
234           	GAMG	1.090670e-01	1.078230e-02	2	true
235           	GAMG	1.096400e-01	1.092170e-02	2	true
236           	GAMG	1.093760e-01	1.092500e-02	2	true
237           	GAMG	1.089780e-01	1.086610e-02	2	true
238           	GAMG	1.089760e-01	1.086940e-02	2	true
239           	GAMG	1.089300e-01	1.084060e-02	2	true
240           	GAMG	1.088390e-01	1.079010e-02	2	true
241           	GAMG	1.087540e-01	1.074580e-02	2	true
242           	GAMG	1.084830e-01	1.068710e-02	2	true
243           	GAMG	1.084810e-01	1.070200e-02	2	true
244           	GAMG	1.085740e-01	1.075530e-02	2	true
245           	GAMG	1.088750e-01	1.084690e-02	2	true
246           	GAMG	1.091950e-01	4.762880e-03	3	true
247           	GAMG	1.076870e-01	1.039490e-02	2	true
248           	GAMG	1.084260e-01	1.048770e-02	2	true
249           	GAMG	1.094740e-01	1.069040e-02	2	true
250           	GAMG	1.106080e-01	1.092390e-02	2	true
251           	GAMG	1.116670e-01	1.113890e-02	2	true
252           	GAMG	1.125450e-01	4.756900e-03	3	true
253           	GAMG	1.112840e-01	1.078390e-02	2	true
254           	GAMG	1.119400e-01	1.092930e-02	2	true
255           	GAMG	1.128500e-01	1.120860e-02	2	true
256           	GAMG	1.138880e-01	4.885580e-03	3	true
257           	GAMG	1.129780e-01	1.121770e-02	2	true
258           	GAMG	1.141000e-01	4.947520e-03	3	true
259           	GAMG	1.147280e-01	1.135180e-02	2	true
260           	GAMG	1.161150e-01	5.038200e-03	3	true
261           	GAMG	1.168630e-01	1.158330e-02	2	true
262           	GAMG	1.184250e-01	5.129530e-03	3	true
263           	GAMG	1.190230e-01	1.183470e-02	2	true
264           	GAMG	1.205260e-01	5.167140e-03	3	true
265           	GAMG	1.198120e-01	1.197260e-02	2	true
266           	GAMG	1.210490e-01	5.213460e-03	3	true
267           	GAMG	1.200090e-01	5.100050e-03	3	true
268           	GAMG	1.191120e-01	5.006500e-03	3	true
269           	GAMG	1.186820e-01	1.178020e-02	2	true
270           	GAMG	1.207540e-01	5.215210e-03	3	true
271           	GAMG	1.207920e-01	5.178340e-03	3	true
272           	GAMG	1.208340e-01	5.127560e-03	3	true
273           	GAMG	1.208380e-01	5.078430e-03	3	true
274           	GAMG	1.208840e-01	1.202320e-02	2	true
275           	GAMG	1.230780e-01	5.324420e-03	3	true
276           	GAMG	1.228810e-01	5.249760e-03	3	true
277           	GAMG	1.225660e-01	5.140520e-03	3	true
278           	GAMG	1.222130e-01	1.199240e-02	2	true
279           	GAMG	1.244860e-01	5.244800e-03	3	true
280           	GAMG	1.242140e-01	1.219370e-02	2	true
281           	GAMG	1.262530e-01	1.258850e-02	2	true
282           	GAMG	1.278800e-01	5.440590e-03	3	true
283           	GAMG	1.267410e-01	1.238780e-02	2	true
284           	GAMG	1.276710e-01	1.251590e-02	2	true
285           	GAMG	1.284190e-01	1.264130e-02	2	true
286           	GAMG	1.288220e-01	1.269620e-02	2	true
287           	GAMG	1.291100e-01	1.268670e-02	2	true
288           	GAMG	1.292720e-01	1.263820e-02	2	true
289           	GAMG	1.292720e-01	1.261260e-02	2	true
290           	GAMG	1.291670e-01	1.261910e-02	2	true
291           	GAMG	1.291270e-01	1.265990e-02	2	true
292           	GAMG	1.292290e-01	1.262150e-02	2	true
293           	GAMG	1.278450e-01	1.244210e-02	2	true
294           	GAMG	1.266030e-01	1.225780e-02	2	true
295           	GAMG	1.253140e-01	1.210010e-02	2	true
296           	GAMG	1.240730e-01	1.198890e-02	2	true
297           	GAMG	1.228960e-01	1.187850e-02	2	true
298           	GAMG	1.217650e-01	1.181380e-02	2	true
299           	GAMG	1.212270e-01	1.179810e-02	2	true
300           	GAMG	1.208430e-01	1.177580e-02	2	true
301           	GAMG	1.203710e-01	1.170380e-02	2	true
302           	GAMG	1.199060e-01	1.161450e-02	2	true
303           	GAMG	1.193920e-01	1.158400e-02	2	true
304           	GAMG	1.190660e-01	1.157430e-02	2	true
305           	GAMG	1.185880e-01	1.154920e-02	2	true
306           	GAMG	1.181120e-01	1.148070e-02	2	true
307           	GAMG	1.175690e-01	1.135610e-02	2	true
308           	GAMG	1.169600e-01	1.123500e-02	2	true
309           	GAMG	1.163860e-01	1.114480e-02	2	true
310           	GAMG	1.148280e-01	1.094660e-02	2	true
311           	GAMG	1.141960e-01	1.084750e-02	2	true
312           	GAMG	1.135190e-01	1.073950e-02	2	true
313           	GAMG	1.128510e-01	1.062720e-02	2	true
314           	GAMG	1.121640e-01	1.053710e-02	2	true
315           	GAMG	1.115340e-01	1.046740e-02	2	true
316           	GAMG	1.109980e-01	1.040220e-02	2	true
317           	GAMG	1.104370e-01	1.031830e-02	2	true
318           	GAMG	1.098540e-01	1.021690e-02	2	true
319           	GAMG	1.092050e-01	1.011650e-02	2	true
320           	GAMG	1.085170e-01	1.002550e-02	2	true
321           	GAMG	1.078800e-01	9.962930e-03	2	true
322           	GAMG	1.073040e-01	9.908490e-03	2	true
323           	GAMG	1.066590e-01	9.867500e-03	2	true
324           	GAMG	1.060420e-01	9.822400e-03	2	true
325           	GAMG	1.055270e-01	9.792780e-03	2	true
326           	GAMG	1.050500e-01	9.787900e-03	2	true
327           	GAMG	1.047150e-01	9.800090e-03	2	true
328           	GAMG	1.046420e-01	9.775950e-03	2	true
329           	GAMG	1.056640e-01	9.890330e-03	2	true
330           	GAMG	1.069360e-01	1.001050e-02	2	true
331           	GAMG	1.082750e-01	1.011800e-02	2	true
332           	GAMG	1.096720e-01	1.021000e-02	2	true
333           	GAMG	1.109000e-01	1.028520e-02	2	true
334           	GAMG	1.119170e-01	1.035760e-02	2	true
335           	GAMG	1.119370e-01	1.029350e-02	2	true
336           	GAMG	1.120600e-01	1.023370e-02	2	true
337           	GAMG	1.122090e-01	1.017340e-02	2	true
338           	GAMG	1.121850e-01	1.008270e-02	2	true
339           	GAMG	1.119720e-01	9.928700e-03	2	true
340           	GAMG	1.113880e-01	9.721470e-03	2	true
341           	GAMG	1.107250e-01	9.501860e-03	2	true
342           	GAMG	1.100460e-01	9.350580e-03	2	true
343           	GAMG	1.095650e-01	9.315770e-03	2	true
344           	GAMG	1.093110e-01	9.413320e-03	2	true
345           	GAMG	1.091190e-01	9.564570e-03	2	true
346           	GAMG	1.089770e-01	9.711560e-03	2	true
347           	GAMG	1.087370e-01	9.834310e-03	2	true
348           	GAMG	1.085510e-01	9.927680e-03	2	true
349           	GAMG	1.088200e-01	1.001610e-02	2	true
350           	GAMG	1.090140e-01	9.988990e-03	2	true
351           	GAMG	1.098840e-01	1.005290e-02	2	true
352           	GAMG	1.105410e-01	1.002540e-02	2	true
353           	GAMG	1.108020e-01	9.969590e-03	2	true
354           	GAMG	1.099290e-01	9.714240e-03	2	true
355           	GAMG	1.090800e-01	9.480130e-03	2	true
356           	GAMG	1.085100e-01	9.317270e-03	2	true
357           	GAMG	1.082150e-01	9.240370e-03	2	true
358           	GAMG	1.081590e-01	9.238180e-03	2	true
359           	GAMG	1.081210e-01	9.260590e-03	2	true
360           	GAMG	1.079830e-01	9.258910e-03	2	true
361           	GAMG	1.076930e-01	9.208100e-03	2	true
362           	GAMG	1.071910e-01	9.114110e-03	2	true
363           	GAMG	1.064140e-01	8.994800e-03	2	true
364           	GAMG	1.054790e-01	8.880990e-03	2	true
365           	GAMG	1.045160e-01	8.776520e-03	2	true
366           	GAMG	1.034880e-01	8.685130e-03	2	true
367           	GAMG	1.026100e-01	8.608620e-03	2	true
368           	GAMG	1.018230e-01	8.536750e-03	2	true
369           	GAMG	1.010920e-01	8.454600e-03	2	true
370           	GAMG	1.004650e-01	8.368110e-03	2	true
371           	GAMG	9.979450e-02	8.289100e-03	2	true
372           	GAMG	9.915720e-02	8.227790e-03	2	true
373           	GAMG	9.867230e-02	8.170280e-03	2	true
374           	GAMG	9.641970e-02	7.979950e-03	2	true
375           	GAMG	9.565400e-02	7.943860e-03	2	true
376           	GAMG	9.484500e-02	7.920720e-03	2	true
377           	GAMG	9.415360e-02	7.910820e-03	2	true
378           	GAMG	9.362260e-02	7.906900e-03	2	true
379           	GAMG	9.310670e-02	7.901430e-03	2	true
380           	GAMG	9.264640e-02	7.878850e-03	2	true
381           	GAMG	9.226930e-02	7.833210e-03	2	true
382           	GAMG	9.192970e-02	7.767520e-03	2	true
383           	GAMG	9.159040e-02	7.691690e-03	2	true
384           	GAMG	9.115400e-02	7.626320e-03	2	true
385           	GAMG	9.058550e-02	7.579220e-03	2	true
386           	GAMG	9.004500e-02	7.550040e-03	2	true
387           	GAMG	8.960270e-02	7.532070e-03	2	true
388           	GAMG	8.929510e-02	7.519400e-03	2	true
389           	GAMG	8.895230e-02	7.509100e-03	2	true
390           	GAMG	8.856990e-02	7.500800e-03	2	true
391           	GAMG	8.816290e-02	7.481710e-03	2	true
392           	GAMG	8.781820e-02	7.447710e-03	2	true
393           	GAMG	8.757840e-02	7.402510e-03	2	true
394           	GAMG	8.746030e-02	7.360100e-03	2	true
395           	GAMG	8.743990e-02	7.343230e-03	2	true
396           	GAMG	8.755950e-02	7.283860e-03	2	true
397           	GAMG	8.894540e-02	7.405550e-03	2	true
398           	GAMG	9.055990e-02	7.548930e-03	2	true
399           	GAMG	9.212110e-02	7.688560e-03	2	true
400           	GAMG	9.353700e-02	7.825050e-03	2	true
401           	GAMG	9.457980e-02	8.003270e-03	2	true
402           	GAMG	9.458170e-02	8.048700e-03	2	true
403           	GAMG	9.440470e-02	8.071050e-03	2	true
404           	GAMG	9.414000e-02	8.076570e-03	2	true
405           	GAMG	9.379930e-02	8.077330e-03	2	true
406           	GAMG	9.332140e-02	8.041000e-03	2	true
407           	GAMG	9.281580e-02	7.993300e-03	2	true
408           	GAMG	9.231930e-02	7.934030e-03	2	true
409           	GAMG	9.180280e-02	7.871480e-03	2	true
410           	GAMG	9.126920e-02	7.815950e-03	2	true
411           	GAMG	9.074230e-02	7.774030e-03	2	true
412           	GAMG	9.018300e-02	7.739460e-03	2	true
413           	GAMG	8.959480e-02	7.707120e-03	2	true
414           	GAMG	8.899870e-02	7.666790e-03	2	true
415           	GAMG	8.837900e-02	7.621310e-03	2	true
416           	GAMG	8.775720e-02	7.574830e-03	2	true
417           	GAMG	8.715820e-02	7.524820e-03	2	true
418           	GAMG	8.653560e-02	7.471100e-03	2	true
419           	GAMG	8.590790e-02	7.416980e-03	2	true
420           	GAMG	8.527490e-02	7.364230e-03	2	true
421           	GAMG	8.464490e-02	7.313750e-03	2	true
422           	GAMG	8.402860e-02	7.260800e-03	2	true
423           	GAMG	8.345300e-02	7.211100e-03	2	true
424           	GAMG	8.289830e-02	7.165450e-03	2	true
425           	GAMG	8.169150e-02	7.046880e-03	2	true
426           	GAMG	8.111940e-02	7.000660e-03	2	true
427           	GAMG	8.001490e-02	6.867150e-03	2	true
428           	GAMG	7.889530e-02	6.811560e-03	2	true
429           	GAMG	7.838030e-02	6.788160e-03	2	true
430           	GAMG	7.788970e-02	6.757520e-03	2	true
431           	GAMG	7.719530e-02	6.704300e-03	2	true
432           	GAMG	7.643370e-02	6.634350e-03	2	true
433           	GAMG	7.560760e-02	6.533940e-03	2	true
434           	GAMG	7.435570e-02	6.451250e-03	2	true
435           	GAMG	7.376690e-02	6.360680e-03	2	true
436           	GAMG	7.263010e-02	6.291390e-03	2	true
437           	GAMG	7.214290e-02	6.225360e-03	2	true
438           	GAMG	7.118780e-02	6.184200e-03	2	true
439           	GAMG	7.070120e-02	6.165290e-03	2	true
440           	GAMG	7.020050e-02	6.146860e-03	2	true
441           	GAMG	6.972350e-02	6.123770e-03	2	true
442           	GAMG	6.926560e-02	6.071950e-03	2	true
443           	GAMG	6.822790e-02	6.007590e-03	2	true
444           	GAMG	6.773460e-02	5.946210e-03	2	true
445           	GAMG	6.667810e-02	5.854090e-03	2	true
446           	GAMG	6.570240e-02	5.763160e-03	2	true
447           	GAMG	6.485080e-02	5.701840e-03	2	true
448           	GAMG	6.440540e-02	5.661910e-03	2	true
449           	GAMG	6.400930e-02	5.622550e-03	2	true
450           	GAMG	6.357760e-02	5.582530e-03	2	true
451           	GAMG	6.313430e-02	5.543600e-03	2	true
452           	GAMG	6.270670e-02	5.505730e-03	2	true
453           	GAMG	6.227770e-02	5.468730e-03	2	true
454           	GAMG	6.186150e-02	5.428110e-03	2	true
455           	GAMG	6.139150e-02	5.376010e-03	2	true
456           	GAMG	6.067090e-02	5.328450e-03	2	true
457           	GAMG	6.045730e-02	5.293600e-03	2	true
458           	GAMG	5.984710e-02	5.261540e-03	2	true
459           	GAMG	5.959460e-02	5.244270e-03	2	true
460           	GAMG	5.887170e-02	5.188850e-03	2	true
461           	GAMG	5.857600e-02	5.177620e-03	2	true
462           	GAMG	5.833310e-02	5.167680e-03	2	true
463           	GAMG	5.809020e-02	5.156310e-03	2	true
464           	GAMG	5.788460e-02	5.141380e-03	2	true
465           	GAMG	5.769310e-02	5.121870e-03	2	true
466           	GAMG	5.749560e-02	5.096670e-03	2	true
467           	GAMG	5.726830e-02	5.069960e-03	2	true
468           	GAMG	5.704340e-02	5.046070e-03	2	true
469           	GAMG	5.682120e-02	5.069420e-03	2	true
470           	GAMG	5.619980e-02	4.970230e-03	2	true
471           	GAMG	5.600180e-02	4.954970e-03	2	true
472           	GAMG	5.583350e-02	4.939250e-03	2	true
473           	GAMG	5.565250e-02	4.920330e-03	2	true
474           	GAMG	5.549450e-02	4.896250e-03	2	true
475           	GAMG	5.533690e-02	4.867270e-03	2	true
476           	GAMG	5.517260e-02	4.834840e-03	2	true
477           	GAMG	5.497960e-02	4.802650e-03	2	true
478           	GAMG	5.479000e-02	4.775610e-03	2	true
479           	GAMG	5.461740e-02	4.756920e-03	2	true
480           	GAMG	5.443520e-02	4.742490e-03	2	true
481           	GAMG	5.428400e-02	4.723150e-03	2	true
482           	GAMG	5.414590e-02	4.701810e-03	2	true
483           	GAMG	5.400400e-02	4.677730e-03	2	true
484           	GAMG	5.387830e-02	4.650570e-03	2	true
485           	GAMG	5.378170e-02	4.626380e-03	2	true
486           	GAMG	5.370050e-02	4.608640e-03	2	true
487           	GAMG	5.360800e-02	4.633660e-03	2	true
488           	GAMG	5.319670e-02	4.539810e-03	2	true
489           	GAMG	5.310940e-02	4.516620e-03	2	true
490           	GAMG	5.297560e-02	4.511460e-03	2	true
491           	GAMG	5.242860e-02	4.448190e-03	2	true
492           	GAMG	5.194330e-02	4.409680e-03	2	true
493           	GAMG	5.175520e-02	4.404900e-03	2	true
494           	GAMG	5.161000e-02	4.400280e-03	2	true
495           	GAMG	5.149330e-02	4.399020e-03	2	true
496           	GAMG	5.105160e-02	4.353560e-03	2	true
497           	GAMG	5.096380e-02	4.343600e-03	2	true
