# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.142108      	smoothSolver	4.370150e-04	9.998800e-09	3	true	smoothSolver	1.024290e-03	3.251600e-05	1	true	GAMG	5.510670e-05	1.824200e-07	3	true	smoothSolver	5.933420e-05	1.931180e-06	1	true
0.144497      	smoothSolver	4.907600e-04	9.938130e-10	4	true	smoothSolver	1.147510e-03	4.205040e-05	1	true	GAMG	6.009060e-05	2.015710e-07	3	true	smoothSolver	6.648090e-05	2.374310e-06	1	true
0.146984      	smoothSolver	5.111900e-04	1.273570e-09	4	true	smoothSolver	1.191830e-03	4.584500e-05	1	true	GAMG	5.936870e-05	2.032720e-07	3	true	smoothSolver	6.918460e-05	2.614830e-06	1	true
0.14965       	smoothSolver	5.484450e-04	1.939980e-09	4	true	smoothSolver	1.275200e-03	5.331360e-05	1	true	GAMG	6.241190e-05	2.102490e-07	3	true	smoothSolver	7.411490e-05	2.964850e-06	1	true
0.152613      	smoothSolver	6.101720e-04	3.660620e-09	4	true	smoothSolver	1.418270e-03	6.723800e-05	1	true	GAMG	6.862310e-05	2.352800e-07	3	true	smoothSolver	8.226920e-05	3.612010e-06	1	true
0.155485      	smoothSolver	5.924300e-04	3.048070e-09	4	true	smoothSolver	1.373140e-03	6.256750e-05	1	true	GAMG	6.209700e-05	2.255260e-07	3	true	smoothSolver	7.989640e-05	3.398120e-06	1	true
0.158523      	smoothSolver	6.271200e-04	4.253110e-09	4	true	smoothSolver	1.452980e-03	7.069680e-05	1	true	GAMG	6.518030e-05	2.273200e-07	3	true	smoothSolver	8.469590e-05	3.830800e-06	1	true
0.161876      	smoothSolver	6.926550e-04	7.592710e-09	4	true	smoothSolver	1.607640e-03	8.774900e-05	1	true	GAMG	7.196430e-05	2.544550e-07	3	true	smoothSolver	9.362950e-05	4.641800e-06	1	true
0.165026      	smoothSolver	6.518060e-04	5.294780e-09	4	true	smoothSolver	1.507920e-03	7.642820e-05	1	true	GAMG	6.392050e-05	2.352760e-07	3	true	smoothSolver	8.822810e-05	4.144340e-06	1	true
0.168314      	smoothSolver	6.804110e-04	6.761850e-09	4	true	smoothSolver	1.572040e-03	8.389930e-05	1	true	GAMG	6.501900e-05	2.310440e-07	3	true	smoothSolver	9.206170e-05	4.573810e-06	1	true
