# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
1.05829       	smoothSolver	1.127830e-02	8.132410e-09	12	true	smoothSolver	3.718280e-02	2.497520e-03	4	true	GAMG	3.142590e-03	1.477850e-05	3	true	smoothSolver	2.679770e-02	2.309070e-03	2	true
1.07511       	smoothSolver	1.075770e-02	6.796160e-09	12	true	smoothSolver	3.885720e-02	2.247800e-03	4	true	GAMG	3.008770e-03	1.453620e-05	3	true	smoothSolver	2.659620e-02	2.281350e-03	2	true
1.09192       	smoothSolver	1.090110e-02	9.802470e-09	12	true	smoothSolver	4.246900e-02	2.381510e-03	4	true	GAMG	2.933560e-03	1.478260e-05	3	true	smoothSolver	2.764290e-02	2.513080e-03	2	true
1.10844       	smoothSolver	1.101900e-02	4.836140e-09	13	true	smoothSolver	4.568160e-02	2.537530e-03	4	true	GAMG	2.889250e-03	1.464640e-05	3	true	smoothSolver	2.812620e-02	2.734150e-03	2	true
1.12381       	smoothSolver	1.046610e-02	5.012340e-09	13	true	smoothSolver	4.736230e-02	2.540140e-03	4	true	GAMG	2.843110e-03	1.418710e-05	3	true	smoothSolver	2.745380e-02	2.706440e-03	2	true
1.13794       	smoothSolver	9.844170e-03	4.497500e-09	13	true	smoothSolver	4.935230e-02	4.830010e-03	3	true	GAMG	2.838440e-03	1.399720e-05	3	true	smoothSolver	2.676640e-02	2.602990e-03	2	true
1.15062       	smoothSolver	9.025930e-03	9.314530e-09	12	true	smoothSolver	4.991930e-02	4.529770e-03	3	true	GAMG	2.887650e-03	1.341980e-05	3	true	smoothSolver	2.544310e-02	2.327460e-03	2	true
1.16225       	smoothSolver	8.444110e-03	7.243320e-09	12	true	smoothSolver	5.149020e-02	4.488880e-03	3	true	GAMG	3.018670e-03	1.355170e-05	3	true	smoothSolver	2.497340e-02	2.221320e-03	2	true
1.17357       	smoothSolver	8.445670e-03	7.353270e-09	12	true	smoothSolver	5.644110e-02	5.033030e-03	3	true	GAMG	3.231320e-03	1.446720e-05	3	true	smoothSolver	2.591800e-02	2.425550e-03	2	true
1.18474       	smoothSolver	8.643300e-03	8.718930e-09	12	true	smoothSolver	6.276920e-02	5.904240e-03	3	true	GAMG	3.377290e-03	1.483810e-05	3	true	smoothSolver	2.754810e-02	1.218920e-03	3	true
1.19691       	smoothSolver	9.799960e-03	7.287060e-09	13	true	smoothSolver	7.768950e-02	4.554620e-03	4	true	GAMG	3.568250e-03	1.548800e-05	3	true	smoothSolver	3.193100e-02	1.706960e-03	3	true
1.20872       	smoothSolver	9.990180e-03	6.157850e-09	13	true	smoothSolver	8.682530e-02	5.038200e-03	4	true	GAMG	3.591440e-03	1.539140e-05	3	true	smoothSolver	3.539610e-02	2.152040e-03	3	true
