# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.114129      	smoothSolver	1.122120e-03	1.269070e-09	3	true	smoothSolver	3.848010e-02	6.320140e-05	1	true	GAMG	1.837950e-03	1.307080e-05	2	true	smoothSolver	1.660140e-04	3.372600e-07	1	true
0.117735      	smoothSolver	8.184880e-04	2.437720e-10	3	true	smoothSolver	2.694980e-02	2.606540e-05	1	true	GAMG	1.481600e-03	9.997380e-06	2	true	smoothSolver	1.224990e-04	1.473660e-07	1	true
0.121901      	smoothSolver	9.326020e-04	5.724390e-10	3	true	smoothSolver	3.075080e-02	3.832910e-05	1	true	GAMG	1.641210e-03	1.146260e-05	2	true	smoothSolver	1.420540e-04	2.179790e-07	1	true
0.126793      	smoothSolver	1.082570e-03	1.625020e-09	3	true	smoothSolver	3.571250e-02	5.919930e-05	1	true	GAMG	1.828190e-03	1.323830e-05	2	true	smoothSolver	1.673490e-04	3.335220e-07	1	true
0.132363      	smoothSolver	1.210990e-03	3.922830e-09	3	true	smoothSolver	4.060740e-02	8.535700e-05	1	true	GAMG	1.956250e-03	1.481930e-05	2	true	smoothSolver	1.910330e-04	4.756410e-07	1	true
0.138818      	smoothSolver	1.371160e-03	1.716780e-10	4	true	smoothSolver	4.671680e-02	1.313850e-04	1	true	GAMG	2.137740e-03	1.710320e-05	2	true	smoothSolver	2.227440e-04	7.476700e-07	1	true
0.143784      	smoothSolver	1.027140e-03	2.730840e-09	3	true	smoothSolver	3.508250e-02	6.551970e-05	1	true	GAMG	1.684700e-03	1.352990e-05	2	true	smoothSolver	1.723370e-04	3.718710e-07	1	true
0.149721      	smoothSolver	1.190750e-03	7.035690e-09	3	true	smoothSolver	4.047080e-02	1.056590e-04	1	true	GAMG	1.888070e-03	1.586080e-05	2	true	smoothSolver	2.085540e-04	6.540750e-07	1	true
0.153931      	smoothSolver	8.299040e-04	1.121040e-09	3	true	smoothSolver	2.824540e-02	4.261780e-05	1	true	GAMG	1.459440e-03	1.193130e-05	2	true	smoothSolver	1.492500e-04	2.710740e-07	1	true
0.158753      	smoothSolver	9.394170e-04	2.303880e-09	3	true	smoothSolver	3.108980e-02	6.166430e-05	1	true	GAMG	1.625200e-03	1.371230e-05	2	true	smoothSolver	1.733470e-04	3.922340e-07	1	true
0.164415      	smoothSolver	1.094280e-03	5.925370e-09	3	true	smoothSolver	3.550350e-02	1.022270e-04	1	true	GAMG	1.837530e-03	1.578140e-05	2	true	smoothSolver	2.073970e-04	6.830840e-07	1	true
0.16794       	smoothSolver	6.794320e-04	4.570580e-10	3	true	smoothSolver	2.071180e-02	3.104440e-05	1	true	GAMG	1.318800e-03	1.046190e-05	2	true	smoothSolver	1.305280e-04	2.026480e-07	1	true
0.171983      	smoothSolver	7.811380e-04	9.567450e-10	3	true	smoothSolver	2.114720e-02	4.227360e-05	1	true	GAMG	1.461450e-03	1.169490e-05	2	true	smoothSolver	1.518250e-04	3.009570e-07	1	true
0.175191      	smoothSolver	6.220780e-04	2.551350e-10	3	true	smoothSolver	1.656920e-02	2.129630e-05	1	true	GAMG	1.246720e-03	9.598450e-06	2	true	smoothSolver	1.217090e-04	1.700110e-07	1	true
0.178841      	smoothSolver	7.085570e-04	5.253470e-10	3	true	smoothSolver	1.970080e-02	3.106830e-05	1	true	GAMG	1.386230e-03	1.089290e-05	2	true	smoothSolver	1.400780e-04	2.333690e-07	1	true
0.183033      	smoothSolver	8.151750e-04	1.283960e-09	3	true	smoothSolver	2.241660e-02	4.815390e-05	1	true	GAMG	1.541660e-03	1.234880e-05	2	true	smoothSolver	1.627680e-04	3.467520e-07	1	true
0.187817      	smoothSolver	9.329880e-04	3.061740e-09	3	true	smoothSolver	2.384190e-02	6.339160e-05	1	true	GAMG	1.714840e-03	1.373420e-05	2	true	smoothSolver	1.877430e-04	5.014430e-07	1	true
