# Solver information
# Time        	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
76            	GAMG	1.085830e-01	1.056920e-02	2	true
77            	GAMG	1.093320e-01	1.045150e-02	2	true
78            	GAMG	1.101660e-01	1.032110e-02	2	true
79            	GAMG	1.106880e-01	1.014610e-02	2	true
80            	GAMG	1.101370e-01	1.007060e-02	2	true
81            	GAMG	1.111190e-01	1.004930e-02	2	true
82            	GAMG	1.111090e-01	1.005650e-02	2	true
83            	GAMG	1.110880e-01	1.010080e-02	2	true
84            	GAMG	1.111400e-01	1.017220e-02	2	true
85            	GAMG	1.110690e-01	1.028450e-02	2	true
86            	GAMG	1.108170e-01	1.042840e-02	2	true
87            	GAMG	1.104840e-01	1.057740e-02	2	true
88            	GAMG	1.101530e-01	1.074540e-02	2	true
89            	GAMG	1.116840e-01	1.080450e-02	2	true
90            	GAMG	1.110670e-01	1.090580e-02	2	true
91            	GAMG	1.139730e-01	1.104580e-02	2	true
92            	GAMG	1.169270e-01	1.116220e-02	2	true
93            	GAMG	1.199420e-01	1.115480e-02	2	true
94            	GAMG	1.200870e-01	1.106600e-02	2	true
95            	GAMG	1.202760e-01	1.125120e-02	2	true
96            	GAMG	1.241690e-01	1.132010e-02	2	true
97            	GAMG	1.240750e-01	1.130350e-02	2	true
98            	GAMG	1.238600e-01	1.130830e-02	2	true
99            	GAMG	1.241980e-01	1.130690e-02	2	true
100           	GAMG	1.239470e-01	1.134990e-02	2	true
101           	GAMG	1.238030e-01	1.143380e-02	2	true
102           	GAMG	1.238070e-01	1.152250e-02	2	true
103           	GAMG	1.239470e-01	1.155750e-02	2	true
104           	GAMG	1.241810e-01	1.153640e-02	2	true
105           	GAMG	1.243880e-01	1.148510e-02	2	true
106           	GAMG	1.245350e-01	1.146660e-02	2	true
107           	GAMG	1.246620e-01	1.149180e-02	2	true
108           	GAMG	1.248460e-01	1.154890e-02	2	true
109           	GAMG	1.250100e-01	1.158160e-02	2	true
110           	GAMG	1.251950e-01	1.156390e-02	2	true
111           	GAMG	1.252230e-01	1.149070e-02	2	true
112           	GAMG	1.247700e-01	1.144110e-02	2	true
113           	GAMG	1.219040e-01	1.101240e-02	2	true
114           	GAMG	1.220870e-01	1.100290e-02	2	true
115           	GAMG	1.222390e-01	1.101410e-02	2	true
116           	GAMG	1.223170e-01	1.115610e-02	2	true
117           	GAMG	1.198640e-01	1.086480e-02	2	true
118           	GAMG	1.189380e-01	1.073070e-02	2	true
119           	GAMG	1.190600e-01	1.080970e-02	2	true
120           	GAMG	1.188060e-01	1.074130e-02	2	true
121           	GAMG	1.191190e-01	1.072900e-02	2	true
122           	GAMG	1.195780e-01	1.070180e-02	2	true
123           	GAMG	1.200980e-01	1.064970e-02	2	true
124           	GAMG	1.206790e-01	1.058870e-02	2	true
125           	GAMG	1.212700e-01	1.054420e-02	2	true
126           	GAMG	1.218320e-01	1.053640e-02	2	true
127           	GAMG	1.223410e-01	1.057100e-02	2	true
128           	GAMG	1.228470e-01	1.064360e-02	2	true
129           	GAMG	1.233660e-01	1.074080e-02	2	true
130           	GAMG	1.238910e-01	1.084020e-02	2	true
131           	GAMG	1.244760e-01	1.093210e-02	2	true
132           	GAMG	1.251110e-01	1.101460e-02	2	true
133           	GAMG	1.258480e-01	1.110570e-02	2	true
134           	GAMG	1.265140e-01	1.116800e-02	2	true
135           	GAMG	1.271810e-01	1.123280e-02	2	true
136           	GAMG	1.277070e-01	1.129840e-02	2	true
137           	GAMG	1.281800e-01	1.135940e-02	2	true
138           	GAMG	1.285580e-01	1.139490e-02	2	true
139           	GAMG	1.288250e-01	1.139130e-02	2	true
140           	GAMG	1.290370e-01	1.134040e-02	2	true
141           	GAMG	1.294650e-01	1.131340e-02	2	true
142           	GAMG	1.298850e-01	1.129500e-02	2	true
143           	GAMG	1.301740e-01	1.129610e-02	2	true
144           	GAMG	1.304360e-01	1.129810e-02	2	true
145           	GAMG	1.306130e-01	1.130690e-02	2	true
146           	GAMG	1.308270e-01	1.132140e-02	2	true
147           	GAMG	1.311260e-01	1.136140e-02	2	true
148           	GAMG	1.314410e-01	1.139700e-02	2	true
149           	GAMG	1.316780e-01	1.141670e-02	2	true
150           	GAMG	1.318380e-01	1.141820e-02	2	true
151           	GAMG	1.320340e-01	1.142490e-02	2	true
152           	GAMG	1.322510e-01	1.142560e-02	2	true
153           	GAMG	1.324950e-01	1.145350e-02	2	true
154           	GAMG	1.343510e-01	1.155280e-02	2	true
155           	GAMG	1.342070e-01	1.156000e-02	2	true
156           	GAMG	1.340920e-01	1.158740e-02	2	true
157           	GAMG	1.339600e-01	1.159920e-02	2	true
158           	GAMG	1.338920e-01	1.157740e-02	2	true
159           	GAMG	1.337880e-01	1.154710e-02	2	true
160           	GAMG	1.336780e-01	1.153930e-02	2	true
161           	GAMG	1.335920e-01	1.155420e-02	2	true
162           	GAMG	1.336580e-01	1.157340e-02	2	true
163           	GAMG	1.339230e-01	1.159510e-02	2	true
164           	GAMG	1.343430e-01	1.162290e-02	2	true
165           	GAMG	1.348690e-01	1.165640e-02	2	true
166           	GAMG	1.354700e-01	1.170550e-02	2	true
167           	GAMG	1.361170e-01	1.173930e-02	2	true
168           	GAMG	1.367240e-01	1.177510e-02	2	true
169           	GAMG	1.373030e-01	1.182310e-02	2	true
170           	GAMG	1.378530e-01	1.188830e-02	2	true
171           	GAMG	1.383770e-01	1.196950e-02	2	true
172           	GAMG	1.389830e-01	1.206370e-02	2	true
173           	GAMG	1.397090e-01	1.212760e-02	2	true
174           	GAMG	1.405810e-01	1.215670e-02	2	true
175           	GAMG	1.415700e-01	1.220560e-02	2	true
176           	GAMG	1.425350e-01	1.227560e-02	2	true
177           	GAMG	1.434160e-01	1.233580e-02	2	true
178           	GAMG	1.442340e-01	1.232880e-02	2	true
179           	GAMG	1.449620e-01	1.228050e-02	2	true
180           	GAMG	1.455410e-01	1.225170e-02	2	true
181           	GAMG	1.460030e-01	1.227060e-02	2	true
182           	GAMG	1.465560e-01	1.227520e-02	2	true
183           	GAMG	1.470460e-01	1.222940e-02	2	true
184           	GAMG	1.474460e-01	1.216690e-02	2	true
185           	GAMG	1.476910e-01	1.214350e-02	2	true
186           	GAMG	1.479550e-01	1.214950e-02	2	true
187           	GAMG	1.482260e-01	1.213250e-02	2	true
188           	GAMG	1.485210e-01	1.211060e-02	2	true
189           	GAMG	1.488570e-01	1.210520e-02	2	true
190           	GAMG	1.493530e-01	1.214750e-02	2	true
191           	GAMG	1.498050e-01	1.222040e-02	2	true
192           	GAMG	1.503460e-01	1.229030e-02	2	true
193           	GAMG	1.507550e-01	1.240350e-02	2	true
194           	GAMG	1.510400e-01	1.256700e-02	2	true
195           	GAMG	1.510820e-01	1.268000e-02	2	true
196           	GAMG	1.511640e-01	1.269370e-02	2	true
197           	GAMG	1.513230e-01	1.263340e-02	2	true
198           	GAMG	1.515640e-01	1.258130e-02	2	true
199           	GAMG	1.519020e-01	1.259090e-02	2	true
200           	GAMG	1.522320e-01	1.263640e-02	2	true
201           	GAMG	1.524760e-01	1.265830e-02	2	true
202           	GAMG	1.526780e-01	1.262010e-02	2	true
203           	GAMG	1.528950e-01	1.257740e-02	2	true
204           	GAMG	1.531410e-01	1.259310e-02	2	true
205           	GAMG	1.533920e-01	1.264310e-02	2	true
206           	GAMG	1.536340e-01	1.263480e-02	2	true
207           	GAMG	1.538750e-01	1.257580e-02	2	true
208           	GAMG	1.548020e-01	1.257280e-02	2	true
209           	GAMG	1.550520e-01	1.254630e-02	2	true
210           	GAMG	1.554130e-01	1.253550e-02	2	true
211           	GAMG	1.556570e-01	1.252350e-02	2	true
212           	GAMG	1.557120e-01	1.249100e-02	2	true
213           	GAMG	1.556080e-01	1.243250e-02	2	true
214           	GAMG	1.552910e-01	1.242380e-02	2	true
215           	GAMG	1.549220e-01	1.246750e-02	2	true
216           	GAMG	1.544460e-01	1.247380e-02	2	true
217           	GAMG	1.538030e-01	1.241020e-02	2	true
218           	GAMG	1.531060e-01	1.231330e-02	2	true
219           	GAMG	1.524200e-01	1.226610e-02	2	true
220           	GAMG	1.517470e-01	1.229810e-02	2	true
221           	GAMG	1.510780e-01	1.235610e-02	2	true
222           	GAMG	1.504550e-01	1.235270e-02	2	true
223           	GAMG	1.497760e-01	1.228420e-02	2	true
224           	GAMG	1.491120e-01	1.220980e-02	2	true
225           	GAMG	1.484610e-01	1.216090e-02	2	true
226           	GAMG	1.478310e-01	1.212940e-02	2	true
227           	GAMG	1.473350e-01	1.212190e-02	2	true
228           	GAMG	1.470590e-01	1.207520e-02	2	true
229           	GAMG	1.484250e-01	1.217990e-02	2	true
230           	GAMG	1.498090e-01	1.231680e-02	2	true
231           	GAMG	1.488150e-01	1.224570e-02	2	true
232           	GAMG	1.478100e-01	1.218580e-02	2	true
233           	GAMG	1.468890e-01	1.213700e-02	2	true
234           	GAMG	1.460800e-01	1.209780e-02	2	true
235           	GAMG	1.453930e-01	1.204370e-02	2	true
236           	GAMG	1.445400e-01	1.194620e-02	2	true
237           	GAMG	1.435110e-01	1.183000e-02	2	true
238           	GAMG	1.424210e-01	1.173990e-02	2	true
239           	GAMG	1.413890e-01	1.165010e-02	2	true
240           	GAMG	1.404190e-01	1.154530e-02	2	true
241           	GAMG	1.395070e-01	1.145070e-02	2	true
242           	GAMG	1.388940e-01	1.138990e-02	2	true
243           	GAMG	1.383830e-01	1.135860e-02	2	true
244           	GAMG	1.380090e-01	1.133680e-02	2	true
245           	GAMG	1.375880e-01	1.130580e-02	2	true
246           	GAMG	1.371890e-01	1.128140e-02	2	true
247           	GAMG	1.368830e-01	1.130140e-02	2	true
248           	GAMG	1.367630e-01	1.133690e-02	2	true
249           	GAMG	1.368800e-01	1.135060e-02	2	true
250           	GAMG	1.371530e-01	1.144470e-02	2	true
251           	GAMG	1.351560e-01	1.123610e-02	2	true
252           	GAMG	1.350030e-01	1.131640e-02	2	true
253           	GAMG	1.345720e-01	1.138040e-02	2	true
254           	GAMG	1.340970e-01	1.140610e-02	2	true
255           	GAMG	1.339590e-01	1.141790e-02	2	true
256           	GAMG	1.340530e-01	1.146260e-02	2	true
257           	GAMG	1.344220e-01	1.155200e-02	2	true
258           	GAMG	1.348470e-01	1.162900e-02	2	true
259           	GAMG	1.350380e-01	1.163270e-02	2	true
260           	GAMG	1.349130e-01	1.156480e-02	2	true
261           	GAMG	1.345390e-01	1.142750e-02	2	true
262           	GAMG	1.340500e-01	1.126600e-02	2	true
263           	GAMG	1.336370e-01	1.113210e-02	2	true
264           	GAMG	1.332930e-01	1.104280e-02	2	true
265           	GAMG	1.328760e-01	1.097790e-02	2	true
266           	GAMG	1.324800e-01	1.092720e-02	2	true
267           	GAMG	1.318490e-01	1.087670e-02	2	true
268           	GAMG	1.312380e-01	1.081500e-02	2	true
269           	GAMG	1.306800e-01	1.073030e-02	2	true
270           	GAMG	1.301930e-01	1.061690e-02	2	true
271           	GAMG	1.296030e-01	1.047070e-02	2	true
272           	GAMG	1.289160e-01	1.031950e-02	2	true
273           	GAMG	1.282490e-01	1.019640e-02	2	true
274           	GAMG	1.275880e-01	1.011920e-02	2	true
275           	GAMG	1.269990e-01	1.009200e-02	2	true
276           	GAMG	1.265740e-01	1.010760e-02	2	true
277           	GAMG	1.260330e-01	1.014830e-02	2	true
278           	GAMG	1.255860e-01	1.018310e-02	2	true
279           	GAMG	1.251630e-01	1.019290e-02	2	true
280           	GAMG	1.247590e-01	1.017370e-02	2	true
281           	GAMG	1.243940e-01	1.013080e-02	2	true
282           	GAMG	1.240720e-01	1.009040e-02	2	true
283           	GAMG	1.237400e-01	1.007370e-02	2	true
284           	GAMG	1.234060e-01	1.007300e-02	2	true
285           	GAMG	1.229810e-01	1.008110e-02	2	true
286           	GAMG	1.224840e-01	1.009460e-02	2	true
287           	GAMG	1.218630e-01	1.009390e-02	2	true
288           	GAMG	1.211760e-01	1.006780e-02	2	true
289           	GAMG	1.205550e-01	1.001780e-02	2	true
290           	GAMG	1.200050e-01	9.948590e-03	2	true
291           	GAMG	1.196760e-01	9.871160e-03	2	true
292           	GAMG	1.195860e-01	9.800940e-03	2	true
293           	GAMG	1.194990e-01	9.751650e-03	2	true
294           	GAMG	1.193520e-01	9.724850e-03	2	true
295           	GAMG	1.190370e-01	9.716090e-03	2	true
296           	GAMG	1.186430e-01	9.714360e-03	2	true
297           	GAMG	1.182360e-01	9.706230e-03	2	true
298           	GAMG	1.178270e-01	9.690280e-03	2	true
299           	GAMG	1.175150e-01	9.654230e-03	2	true
300           	GAMG	1.170780e-01	9.585710e-03	2	true
301           	GAMG	1.165090e-01	9.529190e-03	2	true
302           	GAMG	1.141860e-01	9.236590e-03	2	true
303           	GAMG	1.117360e-01	9.023140e-03	2	true
304           	GAMG	1.110350e-01	8.952230e-03	2	true
305           	GAMG	1.104260e-01	8.908050e-03	2	true
306           	GAMG	1.100600e-01	8.894090e-03	2	true
307           	GAMG	1.098360e-01	8.898350e-03	2	true
308           	GAMG	1.096100e-01	8.933040e-03	2	true
309           	GAMG	1.092940e-01	8.919160e-03	2	true
310           	GAMG	1.088440e-01	8.850730e-03	2	true
311           	GAMG	1.080540e-01	8.756830e-03	2	true
312           	GAMG	1.071080e-01	8.647170e-03	2	true
313           	GAMG	1.062790e-01	8.567750e-03	2	true
314           	GAMG	1.056550e-01	8.523110e-03	2	true
315           	GAMG	1.054060e-01	8.510810e-03	2	true
316           	GAMG	1.055550e-01	8.545680e-03	2	true
317           	GAMG	1.057960e-01	8.652890e-03	2	true
318           	GAMG	1.059920e-01	8.841350e-03	2	true
319           	GAMG	1.061280e-01	9.106270e-03	2	true
320           	GAMG	1.047770e-01	9.250460e-03	2	true
321           	GAMG	1.050300e-01	9.500880e-03	2	true
322           	GAMG	1.052390e-01	9.676660e-03	2	true
323           	GAMG	1.052760e-01	9.769030e-03	2	true
324           	GAMG	1.049790e-01	9.797040e-03	2	true
325           	GAMG	1.045800e-01	9.813060e-03	2	true
326           	GAMG	1.040960e-01	9.818040e-03	2	true
327           	GAMG	1.036520e-01	9.793290e-03	2	true
328           	GAMG	1.032450e-01	9.763950e-03	2	true
329           	GAMG	1.028350e-01	9.724230e-03	2	true
330           	GAMG	1.023570e-01	9.668810e-03	2	true
331           	GAMG	1.018470e-01	9.611760e-03	2	true
332           	GAMG	1.011130e-01	9.566980e-03	2	true
333           	GAMG	1.004190e-01	9.516440e-03	2	true
334           	GAMG	9.957130e-02	9.458970e-03	2	true
335           	GAMG	9.859950e-02	9.378450e-03	2	true
336           	GAMG	9.755130e-02	9.272770e-03	2	true
337           	GAMG	9.640230e-02	9.057690e-03	2	true
338           	GAMG	9.662020e-02	9.157440e-03	2	true
339           	GAMG	9.580540e-02	8.945190e-03	2	true
340           	GAMG	9.658790e-02	9.069270e-03	2	true
341           	GAMG	9.619810e-02	8.976320e-03	2	true
342           	GAMG	9.585810e-02	8.890390e-03	2	true
343           	GAMG	9.525140e-02	8.786450e-03	2	true
344           	GAMG	9.441470e-02	8.685760e-03	2	true
345           	GAMG	9.354680e-02	8.587620e-03	2	true
346           	GAMG	9.263270e-02	8.515110e-03	2	true
347           	GAMG	9.178800e-02	8.484080e-03	2	true
348           	GAMG	9.109230e-02	8.489000e-03	2	true
349           	GAMG	9.055120e-02	8.508720e-03	2	true
350           	GAMG	9.009360e-02	8.516730e-03	2	true
351           	GAMG	8.960260e-02	8.492640e-03	2	true
352           	GAMG	8.912340e-02	8.415910e-03	2	true
353           	GAMG	8.851150e-02	8.282600e-03	2	true
354           	GAMG	8.777460e-02	8.115560e-03	2	true
355           	GAMG	8.693010e-02	7.966590e-03	2	true
356           	GAMG	8.595840e-02	7.835990e-03	2	true
357           	GAMG	8.508200e-02	7.744520e-03	2	true
358           	GAMG	8.432010e-02	7.684340e-03	2	true
359           	GAMG	8.368650e-02	7.642570e-03	2	true
360           	GAMG	8.319520e-02	7.619770e-03	2	true
361           	GAMG	8.276390e-02	7.642830e-03	2	true
362           	GAMG	8.228470e-02	7.683580e-03	2	true
363           	GAMG	8.177400e-02	7.686540e-03	2	true
364           	GAMG	8.119840e-02	7.630980e-03	2	true
365           	GAMG	8.052230e-02	7.524060e-03	2	true
366           	GAMG	7.983180e-02	7.419880e-03	2	true
367           	GAMG	7.916790e-02	7.366880e-03	2	true
368           	GAMG	7.857970e-02	7.346730e-03	2	true
369           	GAMG	7.803740e-02	7.331550e-03	2	true
370           	GAMG	7.752360e-02	7.286900e-03	2	true
371           	GAMG	7.700510e-02	7.183820e-03	2	true
372           	GAMG	7.649290e-02	7.062360e-03	2	true
373           	GAMG	7.595930e-02	6.971530e-03	2	true
374           	GAMG	7.544130e-02	6.931180e-03	2	true
375           	GAMG	7.493430e-02	6.899690e-03	2	true
376           	GAMG	7.447010e-02	6.859830e-03	2	true
377           	GAMG	7.402090e-02	6.826840e-03	2	true
378           	GAMG	7.287670e-02	6.680980e-03	2	true
379           	GAMG	7.257480e-02	6.652260e-03	2	true
380           	GAMG	7.173310e-02	6.523620e-03	2	true
381           	GAMG	7.149250e-02	6.502000e-03	2	true
382           	GAMG	7.126210e-02	6.487120e-03	2	true
383           	GAMG	7.101560e-02	6.458500e-03	2	true
384           	GAMG	7.073230e-02	6.416180e-03	2	true
385           	GAMG	7.040900e-02	6.370560e-03	2	true
386           	GAMG	7.007420e-02	6.326890e-03	2	true
387           	GAMG	6.976220e-02	6.292540e-03	2	true
388           	GAMG	6.950380e-02	6.268480e-03	2	true
389           	GAMG	6.930440e-02	6.246490e-03	2	true
390           	GAMG	6.912800e-02	6.225600e-03	2	true
391           	GAMG	6.894650e-02	6.207350e-03	2	true
392           	GAMG	6.873290e-02	6.194720e-03	2	true
393           	GAMG	6.851400e-02	6.182940e-03	2	true
394           	GAMG	6.830290e-02	6.161190e-03	2	true
395           	GAMG	6.809120e-02	6.127060e-03	2	true
396           	GAMG	6.785080e-02	6.081590e-03	2	true
397           	GAMG	6.759510e-02	6.028160e-03	2	true
398           	GAMG	6.734700e-02	5.973250e-03	2	true
399           	GAMG	6.713950e-02	5.933060e-03	2	true
400           	GAMG	6.696130e-02	5.949090e-03	2	true
401           	GAMG	6.773900e-02	5.984310e-03	2	true
402           	GAMG	6.767430e-02	5.975390e-03	2	true
403           	GAMG	6.762830e-02	5.964550e-03	2	true
404           	GAMG	6.761260e-02	5.957550e-03	2	true
405           	GAMG	6.759070e-02	5.950460e-03	2	true
406           	GAMG	6.754810e-02	5.933220e-03	2	true
407           	GAMG	6.820900e-02	5.976580e-03	2	true
408           	GAMG	6.806010e-02	5.947200e-03	2	true
409           	GAMG	6.789110e-02	5.916810e-03	2	true
410           	GAMG	6.768740e-02	5.892360e-03	2	true
411           	GAMG	6.749590e-02	5.869090e-03	2	true
412           	GAMG	6.732600e-02	5.841730e-03	2	true
413           	GAMG	6.715990e-02	5.811520e-03	2	true
414           	GAMG	6.700620e-02	5.783800e-03	2	true
415           	GAMG	6.686650e-02	5.753460e-03	2	true
416           	GAMG	6.667930e-02	5.732700e-03	2	true
417           	GAMG	6.649050e-02	5.721770e-03	2	true
418           	GAMG	6.629890e-02	5.717800e-03	2	true
419           	GAMG	6.613640e-02	5.704430e-03	2	true
420           	GAMG	6.601790e-02	5.683380e-03	2	true
421           	GAMG	6.589810e-02	5.665740e-03	2	true
422           	GAMG	6.578660e-02	5.658490e-03	2	true
423           	GAMG	6.564900e-02	5.651280e-03	2	true
424           	GAMG	6.547330e-02	5.636560e-03	2	true
425           	GAMG	6.528910e-02	5.618290e-03	2	true
426           	GAMG	6.514750e-02	5.599200e-03	2	true
427           	GAMG	6.503420e-02	5.583690e-03	2	true
428           	GAMG	6.495380e-02	5.570750e-03	2	true
429           	GAMG	6.483800e-02	5.557050e-03	2	true
430           	GAMG	6.466760e-02	5.544960e-03	2	true
431           	GAMG	6.446450e-02	5.523230e-03	2	true
432           	GAMG	6.419480e-02	5.489110e-03	2	true
433           	GAMG	6.386810e-02	5.446100e-03	2	true
434           	GAMG	6.349850e-02	5.396810e-03	2	true
435           	GAMG	6.311040e-02	5.346380e-03	2	true
436           	GAMG	6.266290e-02	5.288660e-03	2	true
437           	GAMG	6.220550e-02	5.227000e-03	2	true
438           	GAMG	6.179520e-02	5.171040e-03	2	true
439           	GAMG	6.148420e-02	5.123140e-03	2	true
440           	GAMG	6.123230e-02	5.085890e-03	2	true
441           	GAMG	6.099670e-02	5.051890e-03	2	true
442           	GAMG	6.073000e-02	5.014580e-03	2	true
443           	GAMG	6.041440e-02	5.021520e-03	2	true
444           	GAMG	5.972090e-02	4.862390e-03	2	true
445           	GAMG	5.936010e-02	4.795030e-03	2	true
446           	GAMG	5.901520e-02	4.729810e-03	2	true
447           	GAMG	5.867530e-02	4.671500e-03	2	true
448           	GAMG	5.836860e-02	4.620020e-03	2	true
449           	GAMG	5.806740e-02	4.572500e-03	2	true
450           	GAMG	5.779720e-02	4.530330e-03	2	true
451           	GAMG	5.755830e-02	4.500370e-03	2	true
452           	GAMG	5.731170e-02	4.484410e-03	2	true
453           	GAMG	5.656700e-02	4.408260e-03	2	true
454           	GAMG	5.623750e-02	4.339130e-03	2	true
455           	GAMG	5.601620e-02	4.301740e-03	2	true
456           	GAMG	5.580770e-02	4.260950e-03	2	true
457           	GAMG	5.560230e-02	4.232650e-03	2	true
458           	GAMG	5.528660e-02	4.171300e-03	2	true
459           	GAMG	5.508040e-02	4.136090e-03	2	true
460           	GAMG	5.486870e-02	4.143770e-03	2	true
461           	GAMG	5.418650e-02	4.055420e-03	2	true
462           	GAMG	5.399340e-02	4.042270e-03	2	true
463           	GAMG	5.370670e-02	4.029440e-03	2	true
464           	GAMG	5.352070e-02	4.019340e-03	2	true
465           	GAMG	5.333800e-02	4.004910e-03	2	true
466           	GAMG	5.314900e-02	4.017030e-03	2	true
467           	GAMG	5.250250e-02	3.919410e-03	2	true
468           	GAMG	5.230870e-02	3.896450e-03	2	true
469           	GAMG	5.212650e-02	3.882600e-03	2	true
470           	GAMG	5.182740e-02	3.866820e-03	2	true
471           	GAMG	5.165290e-02	3.870600e-03	2	true
472           	GAMG	5.148220e-02	3.880060e-03	2	true
473           	GAMG	5.131620e-02	3.892970e-03	2	true
474           	GAMG	5.114240e-02	3.905640e-03	2	true
475           	GAMG	5.096710e-02	3.913460e-03	2	true
476           	GAMG	5.078800e-02	3.968510e-03	2	true
477           	GAMG	5.007170e-02	3.861670e-03	2	true
478           	GAMG	4.989480e-02	3.856210e-03	2	true
479           	GAMG	4.971890e-02	3.853400e-03	2	true
480           	GAMG	4.956510e-02	3.857680e-03	2	true
481           	GAMG	4.942780e-02	3.854230e-03	2	true
482           	GAMG	4.929260e-02	3.846530e-03	2	true
483           	GAMG	4.913810e-02	3.839800e-03	2	true
484           	GAMG	4.898080e-02	3.831680e-03	2	true
485           	GAMG	4.881110e-02	3.821060e-03	2	true
486           	GAMG	4.863150e-02	3.808420e-03	2	true
487           	GAMG	4.842970e-02	3.794390e-03	2	true
488           	GAMG	4.823570e-02	3.778050e-03	2	true
489           	GAMG	4.805590e-02	3.757450e-03	2	true
490           	GAMG	4.789390e-02	3.730950e-03	2	true
491           	GAMG	4.772030e-02	3.705370e-03	2	true
492           	GAMG	4.754010e-02	3.680480e-03	2	true
493           	GAMG	4.734870e-02	3.655490e-03	2	true
494           	GAMG	4.716350e-02	3.630240e-03	2	true
495           	GAMG	4.696890e-02	3.607440e-03	2	true
496           	GAMG	4.677220e-02	3.589650e-03	2	true
497           	GAMG	4.658590e-02	3.583150e-03	2	true
