# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.166728      	smoothSolver	1.270300e-03	3.056440e-10	4	true	smoothSolver	4.610740e-02	3.040610e-04	1	true	GAMG	1.883010e-03	1.533180e-05	2	true	smoothSolver	2.392950e-03	4.713930e-06	1	true
0.172725      	smoothSolver	1.166730e-03	2.226970e-10	4	true	smoothSolver	4.324630e-02	2.889660e-04	1	true	GAMG	1.790160e-03	1.444470e-05	2	true	smoothSolver	2.125950e-03	3.839550e-06	1	true
0.178692      	smoothSolver	1.156110e-03	2.366860e-10	4	true	smoothSolver	4.358440e-02	3.070400e-04	1	true	GAMG	1.787770e-03	1.457950e-05	2	true	smoothSolver	2.034030e-03	3.635780e-06	1	true
0.181896      	smoothSolver	6.220870e-04	4.123950e-10	3	true	smoothSolver	2.259970e-02	6.017870e-05	1	true	GAMG	1.137490e-03	8.731850e-06	2	true	smoothSolver	1.052880e-03	6.527770e-07	1	true
0.185521      	smoothSolver	7.042640e-04	7.871590e-10	3	true	smoothSolver	2.508400e-02	8.256220e-05	1	true	GAMG	1.239970e-03	9.993950e-06	2	true	smoothSolver	1.163530e-03	8.520150e-07	1	true
0.189598      	smoothSolver	7.923330e-04	1.495920e-09	3	true	smoothSolver	2.754320e-02	1.107050e-04	1	true	GAMG	1.348520e-03	1.111300e-05	2	true	smoothSolver	1.276360e-03	1.106280e-06	1	true
0.194175      	smoothSolver	8.919120e-04	2.938110e-09	3	true	smoothSolver	2.976890e-02	1.446520e-04	1	true	GAMG	1.468370e-03	1.234760e-05	2	true	smoothSolver	1.395980e-03	1.436330e-06	1	true
0.19937       	smoothSolver	1.011070e-03	6.419480e-09	3	true	smoothSolver	3.256330e-02	1.914890e-04	1	true	GAMG	1.605000e-03	1.372270e-05	2	true	smoothSolver	1.543930e-03	1.948890e-06	1	true
0.205401      	smoothSolver	1.169160e-03	3.206970e-10	4	true	smoothSolver	3.803330e-02	2.862410e-04	1	true	GAMG	1.838700e-03	1.561590e-05	2	true	smoothSolver	1.743140e-03	2.899870e-06	1	true
0.212231      	smoothSolver	1.320120e-03	9.047970e-10	4	true	smoothSolver	4.146560e-02	3.817070e-04	1	true	GAMG	1.939440e-03	1.652410e-05	2	true	smoothSolver	1.918830e-03	4.151480e-06	1	true
0.219916      	smoothSolver	1.482080e-03	2.341940e-09	4	true	smoothSolver	4.662650e-02	5.058400e-04	1	true	GAMG	2.158130e-03	1.770950e-05	2	true	smoothSolver	2.093080e-03	5.705440e-06	1	true
0.225209      	smoothSolver	1.016560e-03	2.666590e-10	4	true	smoothSolver	3.305790e-02	2.488780e-04	1	true	GAMG	1.710800e-03	1.332870e-05	2	true	smoothSolver	1.397260e-03	2.185430e-06	1	true
0.231215      	smoothSolver	1.144150e-03	6.030110e-10	4	true	smoothSolver	3.690280e-02	2.712190e-04	1	true	GAMG	1.821290e-03	1.481380e-05	2	true	smoothSolver	1.546260e-03	3.008820e-06	1	true
0.233741      	smoothSolver	4.796310e-04	1.902630e-10	3	true	smoothSolver	1.569590e-02	3.090200e-05	1	true	GAMG	9.689650e-04	7.224080e-06	2	true	smoothSolver	6.277670e-04	3.016500e-07	1	true
0.236771      	smoothSolver	5.739720e-04	5.348670e-10	3	true	smoothSolver	1.902700e-02	4.295910e-05	1	true	GAMG	1.101220e-03	8.679480e-06	2	true	smoothSolver	7.457300e-04	5.109470e-07	1	true
0.240407      	smoothSolver	6.883560e-04	1.489720e-09	3	true	smoothSolver	2.222700e-02	5.244930e-05	1	true	GAMG	1.277740e-03	1.023000e-05	2	true	smoothSolver	8.838430e-04	8.506050e-07	1	true
0.24477       	smoothSolver	8.270260e-04	4.128810e-09	3	true	smoothSolver	2.611450e-02	8.961530e-05	1	true	GAMG	1.480840e-03	1.192910e-05	2	true	smoothSolver	1.043690e-03	1.396140e-06	1	true
0.249647      	smoothSolver	9.261690e-04	8.042580e-09	3	true	smoothSolver	2.915070e-02	1.175720e-04	1	true	GAMG	1.614960e-03	1.328970e-05	2	true	smoothSolver	1.146720e-03	1.824730e-06	1	true
0.255336      	smoothSolver	1.082640e-03	4.863620e-10	4	true	smoothSolver	3.322040e-02	1.692880e-04	1	true	GAMG	1.812390e-03	1.518260e-05	2	true	smoothSolver	1.314720e-03	2.691300e-06	1	true
0.257981      	smoothSolver	5.061030e-04	3.135970e-10	3	true	smoothSolver	1.522260e-02	2.347460e-05	1	true	GAMG	1.026160e-03	7.896470e-06	2	true	smoothSolver	5.930590e-04	3.407850e-07	1	true
0.261155      	smoothSolver	6.088050e-04	8.992530e-10	3	true	smoothSolver	1.767370e-02	3.655490e-05	1	true	GAMG	1.203690e-03	9.409350e-06	2	true	smoothSolver	7.037540e-04	5.484400e-07	1	true
0.264837      	smoothSolver	7.083520e-04	2.084310e-09	3	true	smoothSolver	1.992530e-02	5.177900e-05	1	true	GAMG	1.343150e-03	1.066830e-05	2	true	smoothSolver	8.058400e-04	8.240150e-07	1	true
0.269076      	smoothSolver	8.184680e-04	4.715350e-09	3	true	smoothSolver	2.227390e-02	7.487760e-05	1	true	GAMG	1.501340e-03	1.202610e-05	2	true	smoothSolver	9.150410e-04	1.244710e-06	1	true
0.27385       	smoothSolver	9.250920e-04	9.708960e-09	3	true	smoothSolver	2.453810e-02	1.010170e-04	1	true	GAMG	1.691340e-03	1.340800e-05	2	true	smoothSolver	1.014730e-03	1.771630e-06	1	true
0.279579      	smoothSolver	1.114090e-03	7.794690e-10	4	true	smoothSolver	2.901830e-02	1.641690e-04	1	true	GAMG	1.884990e-03	1.532910e-05	2	true	smoothSolver	1.197630e-03	3.056860e-06	1	true
0.285225      	smoothSolver	1.101080e-03	8.840770e-10	4	true	smoothSolver	2.796830e-02	1.562420e-04	1	true	GAMG	1.910240e-03	1.504880e-05	2	true	smoothSolver	1.152350e-03	2.950450e-06	1	true
0.291562      	smoothSolver	1.240490e-03	1.940810e-09	4	true	smoothSolver	3.063990e-02	2.084820e-04	1	true	GAMG	2.047140e-03	1.634500e-05	2	true	smoothSolver	1.267170e-03	4.170550e-06	1	true
0.298718      	smoothSolver	1.406910e-03	4.556290e-09	4	true	smoothSolver	3.319670e-02	2.794140e-04	1	true	GAMG	2.209320e-03	1.779770e-05	2	true	smoothSolver	1.400520e-03	6.037800e-06	1	true
0.302497      	smoothSolver	7.442580e-04	4.784860e-09	3	true	smoothSolver	1.688380e-02	5.170250e-05	1	true	GAMG	1.400990e-03	1.032320e-05	2	true	smoothSolver	7.169490e-04	1.121500e-06	1	true
0.304653      	smoothSolver	4.245000e-04	2.018280e-10	3	true	smoothSolver	9.661980e-03	1.117010e-05	1	true	GAMG	8.732540e-04	6.330770e-06	2	true	smoothSolver	4.026650e-04	2.416650e-07	1	true
0.30724       	smoothSolver	5.091140e-04	5.511050e-10	3	true	smoothSolver	1.160280e-02	1.832710e-05	1	true	GAMG	1.006770e-03	7.688980e-06	2	true	smoothSolver	4.795950e-04	3.956180e-07	1	true
0.310229      	smoothSolver	5.877290e-04	1.295180e-09	3	true	smoothSolver	1.344130e-02	2.706890e-05	1	true	GAMG	1.144610e-03	8.842440e-06	2	true	smoothSolver	5.506660e-04	5.865760e-07	1	true
0.31362       	smoothSolver	6.667410e-04	2.684840e-09	3	true	smoothSolver	1.521750e-02	3.787750e-05	1	true	GAMG	1.274290e-03	9.924200e-06	2	true	smoothSolver	6.203610e-04	8.298660e-07	1	true
0.317516      	smoothSolver	7.662500e-04	5.855050e-09	3	true	smoothSolver	1.736050e-02	5.479130e-05	1	true	GAMG	1.437850e-03	1.121110e-05	2	true	smoothSolver	7.077190e-04	1.224370e-06	1	true
0.322179      	smoothSolver	9.178570e-04	3.074010e-10	4	true	smoothSolver	2.061920e-02	8.952740e-05	1	true	GAMG	1.645160e-03	1.301520e-05	2	true	smoothSolver	8.424000e-04	2.106620e-06	1	true
0.327775      	smoothSolver	1.102990e-03	1.059240e-09	4	true	smoothSolver	2.445710e-02	1.483030e-04	1	true	GAMG	1.913400e-03	1.513930e-05	2	true	smoothSolver	1.003190e-03	3.691350e-06	1	true
0.332415      	smoothSolver	9.187760e-04	3.509310e-10	4	true	smoothSolver	1.982600e-02	9.080800e-05	1	true	GAMG	1.678370e-03	1.267290e-05	2	true	smoothSolver	8.158290e-04	2.308030e-06	1	true
0.335424      	smoothSolver	5.981420e-04	1.468130e-09	3	true	smoothSolver	1.268030e-02	2.851700e-05	1	true	GAMG	1.205890e-03	8.728980e-06	2	true	smoothSolver	5.190640e-04	7.137110e-07	1	true
0.338821      	smoothSolver	6.766980e-04	2.802260e-09	3	true	smoothSolver	1.423250e-02	3.968710e-05	1	true	GAMG	1.341560e-03	9.882720e-06	2	true	smoothSolver	5.822050e-04	1.000970e-06	1	true
0.342868      	smoothSolver	8.082160e-04	7.449470e-09	3	true	smoothSolver	1.689680e-02	6.495970e-05	1	true	GAMG	1.557790e-03	1.129250e-05	2	true	smoothSolver	6.910980e-04	1.652310e-06	1	true
