"Co","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","k","kMean","nut","omega","p","pMean","wallShearStress:0","wallShearStress:1","wallShearStress:2","yPlus","arc_length","Points:0","Points:1","Points:2"
6.1808,-0.00084156,-6.6404e-05,0.0033923,0,0,0,2.5941e-05,4.544e-05,0,1375.8,-0.011452,-0.010009,4.6262e-06,2.7969e-07,-1.3801e-05,0.67648,0.047668,0.024699,0,0.12886
7.3572,-0.00092315,-6.4946e-05,0.0039299,0,0,0,2.9476e-05,4.9354e-05,0,1258.6,-0.011426,-0.010181,4.9231e-06,2.6645e-07,-1.5472e-05,0.75282,0.048013,0.024645,0,0.1292
8.4834,-0.0010276,-6.4238e-05,0.0054617,0,0,0,3.6213e-05,5.6852e-05,0,1073.9,-0.01138,-0.010401,4.2189e-06,2.3165e-07,-1.9926e-05,0.90491,0.048558,0.024548,0,0.12973
10.617,-0.00099571,-5.2038e-05,0.0055557,0,0,0,2.8108e-05,4.9329e-05,0,1277.8,-0.011363,-0.010553,4.1723e-06,1.9475e-07,-2.1228e-05,0.74497,0.048975,0.024464,0,0.13014
11.224,-0.00098664,-4.8567e-05,0.0055824,0,0,0,2.5803e-05,4.7189e-05,0,1335.8,-0.011358,-0.010596,4.159e-06,1.8426e-07,-2.1599e-05,0.69946,0.049094,0.02444,0,0.13026
11.436,-0.00064739,-3.5825e-05,0.0039756,0,0,0,9.5316e-06,3.1125e-05,0,2324.1,-0.011344,-0.010793,2.6421e-06,1.8552e-07,-2.0263e-05,0.32623,0.049621,0.024323,0,0.13077
10.576,-0.00082329,-3.9281e-05,0.0039574,0,0,0,1.0142e-05,3.1779e-05,0,2335.2,-0.011328,-0.01092,3.3081e-06,2.0338e-07,-2.0245e-05,0.33487,0.04989,0.024258,0,0.13103
9.774,-0.00098717,-4.2501e-05,0.0039405,0,0,0,1.0712e-05,3.239e-05,0,2345.5,-0.011312,-0.011039,3.9287e-06,2.2002e-07,-2.0228e-05,0.34292,0.05014,0.024198,0,0.13127
11.546,-0.0018261,-5.7567e-05,0.0049422,0,0,0,1.8757e-05,3.9771e-05,0,1483.3,-0.011279,-0.011193,8.7728e-06,2.4496e-07,-2.0288e-05,0.55895,0.050651,0.024065,0,0.13177
12.58,-0.002277,-7.0878e-05,0.0066282,0,0,0,2.7445e-05,4.9408e-05,0,1084,-0.011237,-0.011169,8.8152e-06,2.5779e-07,-2.4122e-05,0.78851,0.051156,0.023924,0,0.13225
14.946,-0.002129,-6.7271e-05,0.0067237,0,0,0,2.3133e-05,4.6048e-05,0,1181.9,-0.011226,-0.011229,8.1765e-06,2.4929e-07,-2.5331e-05,0.69879,0.051514,0.023817,0,0.13259
15.89,-0.0020699,-6.5832e-05,0.0067619,0,0,0,2.1413e-05,4.4707e-05,0,1220.9,-0.011222,-0.011252,7.9216e-06,2.4589e-07,-2.5814e-05,0.66299,0.051656,0.023774,0,0.13273
16.018,-0.0013006,-4.6201e-05,0.0049563,0,0,0,9.1612e-06,3.1252e-05,0,1975.1,-0.011215,-0.011401,4.9499e-06,2.1881e-07,-2.4189e-05,0.34348,0.052151,0.023615,0,0.1332
14.336,-0.0013917,-4.1936e-05,0.0047881,0,0,0,1.0271e-05,3.1801e-05,0,1925.9,-0.0112,-0.011439,5.0624e-06,1.9899e-07,-2.2913e-05,0.37166,0.052431,0.023521,0,0.13346
13.078,-0.0014598,-3.8745e-05,0.0046623,0,0,0,1.1102e-05,3.2211e-05,0,1889,-0.011189,-0.011468,5.1465e-06,1.8417e-07,-2.1958e-05,0.39274,0.05264,0.023451,0,0.13366
13.394,-0.0025428,-4.2355e-05,0.0062325,0,0,0,2.0361e-05,4.2486e-05,0,1111.2,-0.011152,-0.011459,8.879e-06,1.5405e-07,-2.2307e-05,0.67787,0.053123,0.023279,0,0.13411
16.606,-0.0026103,-3.5841e-05,0.0063143,0,0,0,1.7807e-05,4.0671e-05,0,1117.6,-0.011133,-0.011475,9.6257e-06,1.2638e-07,-2.2975e-05,0.62811,0.053601,0.023101,0,0.13455
16.852,-0.0019754,-2.7661e-05,0.0051968,0,0,0,1.1423e-05,3.3375e-05,0,1512.9,-0.011128,-0.011527,7.9617e-06,1.1269e-07,-2.1998e-05,0.44028,0.053927,0.022973,0,0.13486
16.963,-0.0016901,-2.3985e-05,0.0046946,0,0,0,8.5542e-06,3.0096e-05,0,1690.5,-0.011125,-0.01155,7.2139e-06,1.0654e-07,-2.1559e-05,0.35588,0.054074,0.022915,0,0.13499
13.433,-0.0019341,-2.6787e-05,0.005403,0,0,0,1.1264e-05,3.2601e-05,0,1541,-0.011096,-0.011617,5.8537e-06,1.121e-07,-2.3274e-05,0.44203,0.054543,0.022724,0,0.13542
14.302,-0.0021209,-2.6311e-05,0.0054316,0,0,0,1.1155e-05,3.2353e-05,0,1401.4,-0.011091,-0.01165,7.054e-06,1.0698e-07,-2.2051e-05,0.45213,0.054771,0.022627,-2.068e-25,0.13562
15.203,-0.0023144,-2.5818e-05,0.0054613,0,0,0,1.1042e-05,3.2097e-05,0,1256.9,-0.011085,-0.011684,8.2967e-06,1.0168e-07,-2.0785e-05,0.46258,0.055008,0.022527,2.068e-25,0.13584
15.358,-0.0019797,-2.2965e-05,0.0046263,0,0,0,8.4683e-06,2.8582e-05,0,1520.7,-0.011078,-0.011697,7.7973e-06,9.9636e-08,-1.9196e-05,0.37407,0.055245,0.022423,0,0.13605
15.504,-0.0016631,-2.0266e-05,0.0038363,0,0,0,6.0333e-06,2.5256e-05,0,1770.1,-0.011071,-0.011708,7.3249e-06,9.7703e-08,-1.7694e-05,0.29033,0.055469,0.022324,0,0.13625
12.866,-0.0020728,-2.6461e-05,0.0047054,0,0,0,8.9603e-06,2.815e-05,0,1555.5,-0.01104,-0.011737,6.7843e-06,1.1351e-07,-2.0191e-05,0.3946,0.055926,0.022113,0,0.13666
14.669,-0.0024739,-2.6893e-05,0.0049391,0,0,0,9.0742e-06,2.8072e-05,0,1222.1,-0.011032,-0.011787,8.9549e-06,1.0547e-07,-1.8582e-05,0.42434,0.056382,0.021897,0,0.13706
15.189,-0.0018087,-2.162e-05,0.0034914,0,0,0,5.1244e-06,2.2588e-05,0,1673.5,-0.011019,-0.011775,8.0262e-06,9.9814e-08,-1.559e-05,0.2744,0.056834,0.021676,0,0.13745
13.199,-0.0023493,-2.669e-05,0.004477,0,0,0,8.3918e-06,2.582e-05,0,1426.5,-0.01099,-0.011784,7.7395e-06,1.0664e-07,-1.8323e-05,0.40223,0.057283,0.021449,0,0.13784
14.852,-0.0027341,-2.5934e-05,0.0048524,0,0,0,8.7565e-06,2.5907e-05,0,1038.9,-0.010983,-0.011839,9.4145e-06,9.1488e-08,-1.7171e-05,0.44898,0.05773,0.021215,0,0.13822
14.66,-0.0021862,-2.114e-05,0.0040772,0,0,0,5.3774e-06,2.1718e-05,0,1300.1,-0.010968,-0.011837,7.6857e-06,8.4767e-08,-1.7001e-05,0.31654,0.058174,0.020977,0,0.1386
13.024,-0.0019869,-1.8748e-05,0.0036662,0,0,0,4.1467e-06,1.8702e-05,0,1512.8,-0.010957,-0.011829,7.4571e-06,8.0862e-08,-1.6105e-05,0.25492,0.058615,0.020734,0,0.13897
12.247,-0.0019004,-1.7399e-05,0.0032201,0,0,0,3.0441e-06,1.5785e-05,0,1717.1,-0.010949,-0.01183,7.8099e-06,8.0842e-08,-1.4903e-05,0.20658,0.059056,0.020485,0,0.13933
11.462,-0.0019225,-1.7154e-05,0.0029012,0,0,0,2.5658e-06,1.4152e-05,0,1940.3,-0.010938,-0.011858,8.502e-06,8.3789e-08,-1.4024e-05,0.17765,0.059496,0.020229,0,0.13969
11.903,-0.0018202,-1.6247e-05,0.002316,0,0,0,2.0099e-06,1.2192e-05,0,2220.3,-0.010931,-0.011892,1.0062e-05,8.5684e-08,-1.1271e-05,0.14776,0.059935,0.019968,0,0.14004
12.181,-0.0025452,-2.2195e-05,0.0032605,0,0,0,4.0915e-06,1.4434e-05,0,1785.9,-0.010914,-0.011889,1.0559e-05,9.737e-08,-1.4256e-05,0.25375,0.060314,0.019738,0,0.14034
12.224,-0.0026574,-2.3116e-05,0.0034067,0,0,0,4.4138e-06,1.4781e-05,0,1718.7,-0.010911,-0.011888,1.0636e-05,9.9179e-08,-1.4718e-05,0.27016,0.060373,0.019702,0,0.14039
13.985,-0.003166,-2.4811e-05,0.0039338,0,0,0,5.1465e-06,1.5723e-05,0,1130.7,-0.010908,-0.011917,1.1928e-05,9.1632e-08,-1.4344e-05,0.32958,0.060811,0.019428,0,0.14073
14.365,-0.0030244,-2.3135e-05,0.0037609,0,0,0,4.4802e-06,1.4955e-05,0,1222.4,-0.010904,-0.01193,1.1611e-05,8.8806e-08,-1.4545e-05,0.29669,0.061031,0.019289,0,0.1409
14.744,-0.0028829,-2.1461e-05,0.0035881,0,0,0,3.8142e-06,1.4188e-05,0,1314,-0.0109,-0.011944,1.1294e-05,8.5981e-08,-1.4747e-05,0.26381,0.06125,0.019149,0,0.14107
14.575,-0.0028737,-2.0749e-05,0.0035563,0,0,0,3.6567e-06,1.3744e-05,0,1354.9,-0.010898,-0.011952,1.1417e-05,8.469e-08,-1.4727e-05,0.25421,0.061406,0.019048,0,0.14119
14.27,-0.0028572,-1.9467e-05,0.003499,0,0,0,3.3733e-06,1.2945e-05,0,1428.5,-0.010895,-0.011965,1.1639e-05,8.2367e-08,-1.4691e-05,0.23692,0.061687,0.018865,0,0.1414
14.475,-0.0029868,-1.8834e-05,0.0034165,0,0,0,3.0522e-06,1.1867e-05,0,1491.5,-0.010892,-0.011982,1.2583e-05,8.2867e-08,-1.4534e-05,0.22094,0.062123,0.018577,0,0.14173
14.513,-0.0031228,-1.8418e-05,0.0033903,0,0,0,2.9239e-06,1.099e-05,0,1532,-0.010889,-0.011997,1.3392e-05,8.1463e-08,-1.4556e-05,0.2131,0.06256,0.018281,0,0.14205
14.948,-0.0032993,-1.7814e-05,0.0033996,0,0,0,2.8212e-06,1.0145e-05,0,1555,-0.010888,-0.012006,1.4453e-05,7.8008e-08,-1.4654e-05,0.20792,0.062995,0.017982,-4.1359e-25,0.14237
15.312,-0.003488,-1.7606e-05,0.0034585,0,0,0,2.822e-06,9.7103e-06,0,1569.1,-0.010887,-0.012009,1.5346e-05,7.6395e-08,-1.4924e-05,0.20708,0.063431,0.017678,0,0.14268
15.987,-0.0037308,-1.7085e-05,0.0035268,0,0,0,2.9e-06,9.2452e-06,0,1555,-0.010888,-0.012013,1.6391e-05,7.3847e-08,-1.5164e-05,0.21076,0.063866,0.017366,0,0.14298
16.583,-0.0039632,-1.6503e-05,0.0036246,0,0,0,2.9949e-06,9.0962e-06,0,1532.7,-0.010889,-0.012021,1.7342e-05,7.1058e-08,-1.5382e-05,0.21594,0.064301,0.01705,0,0.14328
17.515,-0.0042863,-1.6147e-05,0.0037585,0,0,0,3.2374e-06,8.9942e-06,0,1494.7,-0.010892,-0.012031,1.8535e-05,6.87e-08,-1.5724e-05,0.227,0.064738,0.016729,0,0.14358
18.25,-0.0046005,-1.5896e-05,0.0038909,0,0,0,3.4459e-06,8.9865e-06,0,1433.5,-0.010896,-0.012045,1.9484e-05,6.6653e-08,-1.6013e-05,0.2395,0.065174,0.016402,0,0.14387
19.518,-0.0049243,-1.5984e-05,0.004036,0,0,0,3.9554e-06,9.0763e-06,0,1317,-0.0109,-0.012058,2.0151e-05,6.3995e-08,-1.563e-05,0.2679,0.065611,0.016069,0,0.14415
19.051,-0.0056623,-1.6573e-05,0.0045354,0,0,0,4.9392e-06,9.4525e-06,0,1131.3,-0.010901,-0.012054,2.0846e-05,6.1371e-08,-1.6984e-05,0.32476,0.066049,0.015732,0,0.14443
18.499,-0.0053979,-1.4828e-05,0.0042423,0,0,0,4.3654e-06,8.9162e-06,0,1356.8,-0.010907,-0.012059,2.1303e-05,5.7372e-08,-1.6311e-05,0.29197,0.066218,0.0156,0,0.14453
17.616,-0.0049747,-1.2032e-05,0.0037729,0,0,0,3.4464e-06,8.0575e-06,0,1717.8,-0.010917,-0.012066,2.2035e-05,5.097e-08,-1.5233e-05,0.23946,0.066488,0.015389,0,0.1447
18.423,-0.0047569,-1.1146e-05,0.0035329,0,0,0,2.774e-06,7.4381e-06,0,2003.5,-0.01092,-0.012065,2.2993e-05,5.3585e-08,-1.6532e-05,0.19254,0.066737,0.015191,0,0.14485
19.037,-0.0045916,-1.0473e-05,0.0033507,0,0,0,2.2635e-06,6.9678e-06,0,2220.5,-0.010923,-0.012064,2.372e-05,5.5571e-08,-1.7519e-05,0.15691,0.066927,0.01504,0,0.14497
19.089,-0.0050528,-1.0535e-05,0.0035728,0,0,0,2.3913e-06,6.8094e-06,0,1942.7,-0.010934,-0.012079,2.4938e-05,5.2596e-08,-1.7004e-05,0.17177,0.067366,0.014687,0,0.14523
19.938,-0.0055047,-1.0364e-05,0.0037649,0,0,0,2.881e-06,7.0404e-06,0,1720,-0.010942,-0.012086,2.5344e-05,4.8004e-08,-1.695e-05,0.20046,0.067805,0.01433,0,0.14548
20.495,-0.0057309,-1.0254e-05,0.0038424,0,0,0,3.1074e-06,7.1775e-06,0,1589.5,-0.010947,-0.012087,2.5347e-05,4.6035e-08,-1.6748e-05,0.2168,0.068087,0.014097,0,0.14564
20.807,-0.0058577,-1.0192e-05,0.0038858,0,0,0,3.2344e-06,7.2544e-06,0,1516.3,-0.010949,-0.012087,2.5349e-05,4.4931e-08,-1.6635e-05,0.22596,0.068246,0.013966,0,0.14573
21.351,-0.0060208,-1.0488e-05,0.0039392,0,0,0,3.5509e-06,7.434e-06,0,1424.8,-0.010952,-0.012088,2.5218e-05,4.4449e-08,-1.6159e-05,0.24539,0.068434,0.013809,2.068e-25,0.14584
22.082,-0.0062401,-1.0886e-05,0.0040109,0,0,0,3.9762e-06,7.6752e-06,0,1301.8,-0.010956,-0.012089,2.5043e-05,4.3802e-08,-1.5519e-05,0.27151,0.068688,0.013597,0,0.14598
21.38,-0.0071071,-1.2303e-05,0.0044726,0,0,0,5.0963e-06,8.3677e-06,0,1037.3,-0.010959,-0.012081,2.484e-05,4.446e-08,-1.6379e-05,0.34547,0.069131,0.013223,0,0.14622
20.872,-0.0068881,-1.1437e-05,0.0042658,0,0,0,4.7458e-06,8.1337e-06,0,1139.8,-0.010963,-0.012082,2.496e-05,4.207e-08,-1.5693e-05,0.32553,0.06925,0.013122,-1.034e-25,0.14628
19.467,-0.0062818,-9.0375e-06,0.0036933,0,0,0,3.7756e-06,7.4858e-06,0,1423.6,-0.010976,-0.012088,2.5292e-05,3.5453e-08,-1.3793e-05,0.27033,0.069578,0.012842,0,0.14645
22.012,-0.005887,-8.2446e-06,0.003286,0,0,0,2.9151e-06,6.8365e-06,0,1672.1,-0.010983,-0.012085,2.6303e-05,3.7263e-08,-1.4532e-05,0.20712,0.070027,0.012454,0,0.14668
20.538,-0.0070421,-9.2834e-06,0.003803,0,0,0,3.7267e-06,7.4107e-06,0,1222.1,-0.01099,-0.012089,2.674e-05,3.6713e-08,-1.4747e-05,0.27365,0.07048,0.01206,0,0.1469
19.771,-0.0068241,-8.4055e-06,0.0035759,0,0,0,3.4709e-06,7.2325e-06,0,1344.5,-0.010997,-0.012095,2.6993e-05,3.412e-08,-1.3742e-05,0.25745,0.070647,0.011912,0,0.14698
18.456,-0.0064503,-6.9001e-06,0.0031865,0,0,0,3.0324e-06,6.9269e-06,0,1554.5,-0.011008,-0.012104,2.7427e-05,2.9673e-08,-1.2019e-05,0.22967,0.070935,0.011659,0,0.14711
22.059,-0.0062721,-7.2268e-06,0.002913,0,0,0,2.6157e-06,6.6611e-06,0,1769.2,-0.011015,-0.012111,2.901e-05,3.5035e-08,-1.2662e-05,0.19123,0.071393,0.011253,0,0.14732
21.093,-0.0077345,-9.252e-06,0.0034927,0,0,0,3.6333e-06,7.6169e-06,0,1255.7,-0.011026,-0.012125,3.0007e-05,3.834e-08,-1.3263e-05,0.26719,0.071854,0.010839,0,0.14753
20.479,-0.007594,-8.6662e-06,0.0033289,0,0,0,3.4874e-06,7.5171e-06,0,1357.1,-0.011033,-0.012133,3.0461e-05,3.6234e-08,-1.2432e-05,0.25624,0.07202,0.010688,0,0.1476
19.377,-0.0073418,-7.6143e-06,0.0030347,0,0,0,3.2254e-06,7.3379e-06,0,1539.1,-0.011046,-0.012148,3.1276e-05,3.2452e-08,-1.0941e-05,0.23658,0.072318,0.010418,0,0.14772
24.73,-0.0074571,-7.7542e-06,0.0028424,0,0,0,3.1688e-06,7.3789e-06,0,1690.2,-0.011058,-0.01216,3.3726e-05,3.4619e-08,-1.142e-05,0.21649,0.072787,0.0099904,0,0.14792
24.396,-0.008104,-8.4745e-06,0.0030707,0,0,0,3.7204e-06,7.9121e-06,0,1494.2,-0.011063,-0.012165,3.4006e-05,3.5544e-08,-1.157e-05,0.25454,0.072949,0.0098415,0,0.14798
23.753,-0.009347,-9.8585e-06,0.0035093,0,0,0,4.7802e-06,8.9366e-06,0,1117.5,-0.011073,-0.012176,3.4543e-05,3.732e-08,-1.1858e-05,0.32764,0.07326,0.0095553,0,0.1481
20.375,-0.0097846,-8.5513e-06,0.0035644,0,0,0,5.1897e-06,9.3153e-06,0,1110.6,-0.011092,-0.012199,3.608e-05,3.2522e-08,-1.2208e-05,0.34145,0.073738,0.0091114,0,0.14828
21.521,-0.0092493,-7.1549e-06,0.0032614,0,0,0,4.6265e-06,8.6746e-06,0,1456.3,-0.011104,-0.012211,3.8018e-05,2.9655e-08,-1.2061e-05,0.29337,0.073953,0.0089102,0,0.14836
22.948,-0.0085822,-5.4148e-06,0.0028839,0,0,0,3.9247e-06,7.8761e-06,0,1887.1,-0.011118,-0.012226,4.0433e-05,2.6082e-08,-1.1878e-05,0.23345,0.074222,0.0086595,0,0.14845
29.061,-0.009255,-6.4796e-06,0.0027295,0,0,0,4.0438e-06,7.7487e-06,0,1972.4,-0.01115,-0.012253,4.4769e-05,3.0792e-08,-1.0968e-05,0.22829,0.07471,0.0081992,0,0.14862
27.929,-0.011943,-1.0241e-05,0.0033607,0,0,0,6.5378e-06,1.0208e-05,0,1218.7,-0.01118,-0.012281,4.6011e-05,3.936e-08,-1.1119e-05,0.36948,0.075205,0.007731,0,0.14877
26.532,-0.012206,-1.0422e-05,0.0034537,0,0,0,7.0243e-06,1.0693e-05,0,1173,-0.011189,-0.012292,4.6322e-05,3.9536e-08,-1.1512e-05,0.38788,0.075372,0.0075715,0,0.14882
23.754,-0.012731,-1.0782e-05,0.0036387,0,0,0,7.9925e-06,1.1656e-05,0,1082.2,-0.011207,-0.012313,4.6941e-05,3.9887e-08,-1.2295e-05,0.42448,0.075705,0.0072542,0,0.14892
25.633,-0.01202,-9.2579e-06,0.0035345,0,0,0,7.3826e-06,1.0848e-05,0,1483.2,-0.011236,-0.012345,5.104e-05,3.958e-08,-1.582e-05,0.35033,0.07621,0.0067688,0,0.14907
25.794,-0.011605,-8.6987e-06,0.0033611,0,0,0,6.905e-06,1.0289e-05,0,1691.4,-0.011249,-0.012355,5.1747e-05,3.873e-08,-1.5526e-05,0.32459,0.076334,0.0066496,0,0.1491
26.301,-0.010302,-6.9412e-06,0.0028161,0,0,0,5.4042e-06,8.5318e-06,0,2345.6,-0.01129,-0.012388,5.397e-05,3.6059e-08,-1.4601e-05,0.24368,0.076721,0.006275,0,0.1492
29.8,-0.010157,-6.6494e-06,0.0026075,0,0,0,4.844e-06,7.7609e-06,0,2323.2,-0.011326,-0.012404,5.2845e-05,3.4564e-08,-1.4365e-05,0.23235,0.07724,0.0057716,0,0.14932
26.662,-0.011551,-7.524e-06,0.0030539,0,0,0,6.3974e-06,9.4223e-06,0,1332.1,-0.011344,-0.012411,4.5695e-05,3.0952e-08,-1.4692e-05,0.35121,0.077767,0.0052578,0,0.14944
19.567,-0.010411,-5.2319e-06,0.0025401,0,0,0,6.1512e-06,9.3285e-06,0,1069.4,-0.011356,-0.012427,3.6787e-05,1.895e-08,-1.1242e-05,0.37287,0.078303,0.0047326,0,0.14955
17.031,-0.0083165,-2.369e-06,0.001595,0,0,0,4.3136e-06,7.6589e-06,0,1256.2,-0.011356,-0.012442,3.1633e-05,9.0374e-09,-7.8002e-06,0.2873,0.078848,0.0041965,0,0.14965
14.48,-0.00737,-4.7994e-07,0.00086472,0,0,0,3.2489e-06,6.843e-06,0,1443.7,-0.011366,-0.012469,3.0434e-05,1.3668e-09,-3.5129e-06,0.23291,0.079399,0.0036522,0,0.14973
13.52,-0.0073723,8.4097e-07,0.00044414,0,0,0,3.2602e-06,6.9872e-06,0,1636.4,-0.011383,-0.012501,3.3009e-05,-4.6017e-09,-7.5507e-07,0.21874,0.079952,0.0031044,0,0.14981
14.076,-0.0077685,1.8565e-06,0.00035811,0,0,0,3.587e-06,7.3707e-06,0,1855.5,-0.011411,-0.012533,3.7507e-05,-1.006e-08,-4.2041e-07,0.21557,0.080501,0.0025593,0,0.14987
15.305,-0.0080088,2.681e-06,0.00047152,0,0,0,3.5064e-06,7.136e-06,0,2186.8,-0.01145,-0.01256,4.1918e-05,-1.407e-08,-2.1651e-06,0.19709,0.08104,0.0020227,0,0.14992
16.999,-0.0074014,2.8002e-06,0.00041105,0,0,0,2.6884e-06,5.9345e-06,0,3011,-0.011498,-0.012575,4.4421e-05,-1.5946e-08,-1.9819e-06,0.14951,0.081564,0.0014991,0,0.14995
22.119,-0.0078502,3.0791e-06,5.0919e-05,0,0,0,3.1617e-06,6.4681e-06,0,2699,-0.011547,-0.012593,4.2783e-05,-1.623e-08,9.6476e-07,0.17848,0.082075,0.00098939,0,0.14998
21.674,-0.0096996,3.0073e-06,-0.0004065,0,0,0,6.691e-06,1.0572e-05,0,1334.1,-0.011593,-0.012629,3.663e-05,-1.0533e-08,3.3816e-06,0.36766,0.082573,0.00049139,0,0.14999
18.371,-0.01049,2.5188e-06,-0.0017515,0,0,0,1.3048e-05,1.6133e-05,0,893.99,-0.01164,-0.012683,3.3732e-05,-5.2879e-09,8.7103e-06,0.58562,0.083064,2.8697e-09,0,0.15
26.747,-0.011355,2.0714e-06,-0.0020962,0,0,0,1.2732e-05,1.5262e-05,0,1334.9,-0.011716,-0.012778,4.867e-05,-5.0002e-09,9.3338e-06,0.50729,0.083556,-0.00049139,0,0.14999
26.799,-0.011085,1.8379e-06,-0.0017278,0,0,0,1.1116e-05,1.3753e-05,0,1655.1,-0.011742,-0.012807,5.1025e-05,-4.7687e-09,6.9877e-06,0.44506,0.083673,-0.00060826,0,0.14999
26.969,-0.010204,1.0763e-06,-0.00052662,0,0,0,5.8431e-06,8.8297e-06,0,2699.3,-0.011826,-0.012905,5.8707e-05,-4.0138e-09,-6.6311e-07,0.24214,0.084054,-0.00098939,0,0.14998
17.153,-0.0076363,7.8394e-07,-0.00040881,0,0,0,3.3196e-06,6.542e-06,0,3011.1,-0.011911,-0.012993,4.545e-05,-4.4586e-09,3.5609e-07,0.16565,0.084564,-0.0014991,0,0.14995
13.581,-0.0070817,6.8506e-07,-0.0017097,0,0,0,4.168e-06,7.9922e-06,0,2186.9,-0.012019,-0.013089,3.4474e-05,-3.6668e-09,1.1289e-05,0.21479,0.085089,-0.0020227,0,0.14992
12.414,-0.006384,6.8713e-07,-0.0026017,0,0,0,5.6134e-06,1.0127e-05,0,1855.7,-0.012204,-0.013255,2.9149e-05,-2.316e-09,1.5209e-05,0.26988,0.085628,-0.0025593,0,0.14987
12.108,-0.0034228,1.5665e-06,-0.0024903,0,0,0,6.3574e-06,1.246e-05,0,1636.8,-0.012401,-0.013417,1.5178e-05,-5.212e-09,1.1202e-05,0.3058,0.086177,-0.0031044,0,0.14981
18.196,0.0030981,2.1022e-06,-0.0014814,0,0,0,1.0107e-05,1.8905e-05,0,1449.8,-0.012523,-0.013503,-1.2361e-05,-7.2031e-09,2.9629e-06,0.40475,0.086715,-0.0036371,0,0.14973
18.368,0.0032823,2.1174e-06,-0.0014529,0,0,0,1.0213e-05,1.9087e-05,0,1444.5,-0.012527,-0.013506,-1.3139e-05,-7.2594e-09,2.7301e-06,0.40754,0.08673,-0.0036522,0,0.14973
18.932,0.0035884,2.1081e-06,-0.0013931,0,0,0,1.0724e-05,1.9682e-05,0,1438.6,-0.012527,-0.013505,-1.4231e-05,-7.2917e-09,2.4139e-06,0.41673,0.086747,-0.0036696,0,0.14973
35.999,0.012849,1.8268e-06,0.00041445,0,0,0,2.6167e-05,3.7697e-05,0,1258.8,-0.012527,-0.013485,-4.7278e-05,-8.2702e-09,-7.1552e-06,0.69478,0.087281,-0.0041965,0,0.14965
58.85,0.02477,1.974e-06,0.0055759,0,0,0,5.8546e-05,6.9769e-05,0,1075.8,-0.012438,-0.013429,-8.1472e-05,-1.0102e-08,-2.9304e-05,1.1407,0.087826,-0.0047326,0,0.14955
91.041,0.035625,3.7752e-06,0.012694,0,0,0,9.0059e-05,9.8151e-05,0,1342.3,-0.012521,-0.013544,-0.00013674,-1.7806e-08,-7.6983e-05,1.2964,0.088362,-0.0052577,0,0.14944
94.635,0.033604,4.0052e-06,0.010998,0,0,0,8.4553e-05,9.2726e-05,0,1728.2,-0.012753,-0.013762,-0.0001451,-1.9766e-08,-6.5664e-05,1.1499,0.088567,-0.0054581,0,0.14939
100.26,0.030441,4.365e-06,0.0083449,0,0,0,7.5938e-05,8.4237e-05,0,2331.9,-0.013115,-0.014104,-0.00015817,-2.2833e-08,-4.7955e-05,0.92062,0.088889,-0.0057715,0,0.14932
100.06,0.030763,4.2392e-06,0.0077157,0,0,0,8.1186e-05,8.9665e-05,0,2336.9,-0.013158,-0.014135,-0.00016006,-2.2341e-08,-4.2462e-05,0.94658,0.088991,-0.0058709,0,0.1493
99.228,0.032069,3.7275e-06,0.0051567,0,0,0,0.00010253,0.00011174,0,2357.2,-0.013335,-0.014262,-0.00016778,-2.034e-08,-2.0125e-05,1.0521,0.089407,-0.006275,0,0.1492
114.96,0.043357,3.6852e-06,0.010261,0,0,0,0.00015376,0.00016089,0,1851.9,-0.013113,-0.014022,-0.00019186,-1.8853e-08,-4.847e-05,1.4804,0.089711,-0.006568,0,0.14912
125.75,0.051098,3.6562e-06,0.013763,0,0,0,0.00018891,0.00019461,0,1505.2,-0.01296,-0.013858,-0.00020838,-1.7833e-08,-6.7912e-05,1.7741,0.089919,-0.006769,0,0.14907
151.15,0.069776,3.9954e-06,0.023276,0,0,0,0.00023848,0.00023999,0,1110.5,-0.012937,-0.013851,-0.00024477,-1.7078e-08,-9.4253e-05,2.3221,0.090424,-0.0072542,0,0.14892
192.18,0.078031,4.6389e-06,0.028557,0,0,0,0.00025147,0.0002509,0,1218.7,-0.012992,-0.013905,-0.00028929,-2.0512e-08,-0.00012526,2.2976,0.090815,-0.0076267,0,0.14881
203.66,0.080343,4.819e-06,0.030035,0,0,0,0.0002551,0.00025396,0,1249,-0.013008,-0.01392,-0.00030176,-2.1473e-08,-0.00013395,2.2907,0.090924,-0.0077309,0,0.14877
223.77,0.067171,4.7133e-06,0.023363,0,0,0,0.00025007,0.00024968,0,2002.6,-0.013454,-0.01429,-0.00032268,-2.5594e-08,-0.00011323,1.7852,0.091419,-0.0081992,0,0.14862
206.72,0.069555,5.2304e-06,0.023995,0,0,0,0.00029297,0.00029154,0,1922.5,-0.013334,-0.014113,-0.00032075,-2.6036e-08,-0.00010699,2.0143,0.091907,-0.0086595,0,0.14845
211.83,0.08113,5.9603e-06,0.030858,0,0,0,0.00031886,0.00031574,0,1573.4,-0.013099,-0.013878,-0.00032879,-2.5778e-08,-0.00012712,2.3698,0.092126,-0.0088644,0,0.14837
218,0.095084,6.8402e-06,0.039132,0,0,0,0.00035007,0.00034493,0,1152.6,-0.012815,-0.013595,-0.00033849,-2.5467e-08,-0.00015139,2.7983,0.092391,-0.0091114,0,0.14828
