# Solver information
# Time        	alpha.water_solver	alpha.water_initial	alpha.water_final	alpha.water_iters	alpha.water_converged	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_rgh_solver  	p_rgh_initial 	p_rgh_final   	p_rgh_iters   	p_rgh_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
0.112162      	smoothSolver	5.476130e-04	3.919340e-09	2	true	smoothSolver	3.426460e-02	1.606680e-05	1	true	GAMG	9.104040e-04	6.439130e-06	2	true	smoothSolver	3.078650e-03	7.342220e-07	1	true
0.115142      	smoothSolver	6.580200e-04	9.305180e-09	2	true	smoothSolver	4.017740e-02	2.503420e-05	1	true	GAMG	1.076090e-03	7.659390e-06	2	true	smoothSolver	3.599670e-03	1.129110e-06	1	true
0.11871       	smoothSolver	7.895190e-04	2.071140e-10	3	true	smoothSolver	4.674270e-02	3.914830e-05	1	true	GAMG	1.265670e-03	9.156050e-06	2	true	smoothSolver	4.189160e-03	1.751320e-06	1	true
0.122988      	smoothSolver	9.467560e-04	6.494190e-10	3	true	smoothSolver	5.378900e-02	6.063830e-05	1	true	GAMG	1.470530e-03	1.086610e-05	2	true	smoothSolver	4.856830e-03	2.721350e-06	1	true
0.128117      	smoothSolver	1.129870e-03	1.978190e-09	3	true	smoothSolver	6.107070e-02	9.340050e-05	1	true	GAMG	1.697800e-03	1.268070e-05	2	true	smoothSolver	5.603260e-03	4.294740e-06	1	true
0.134257      	smoothSolver	1.334300e-03	5.837830e-09	3	true	smoothSolver	6.908010e-02	1.496450e-04	1	true	GAMG	1.908610e-03	1.469880e-05	2	true	smoothSolver	6.421330e-03	6.817040e-06	1	true
0.135988      	smoothSolver	3.687490e-04	1.060210e-09	2	true	smoothSolver	1.960500e-02	5.092300e-06	1	true	GAMG	6.751180e-04	4.668440e-06	2	true	smoothSolver	1.764540e-03	2.522310e-07	1	true
0.137895      	smoothSolver	4.026070e-04	1.676850e-09	2	true	smoothSolver	2.135680e-02	7.060260e-06	1	true	GAMG	7.258680e-04	5.207950e-06	2	true	smoothSolver	1.917480e-03	3.145200e-07	1	true
0.140024      	smoothSolver	4.440930e-04	2.824830e-09	2	true	smoothSolver	2.356530e-02	9.581370e-06	1	true	GAMG	7.902580e-04	5.900930e-06	2	true	smoothSolver	2.108070e-03	4.014490e-07	1	true
0.1424        	smoothSolver	4.908350e-04	4.707940e-09	2	true	smoothSolver	2.585770e-02	1.316480e-05	1	true	GAMG	8.710560e-04	6.561100e-06	2	true	smoothSolver	2.311190e-03	5.238980e-07	1	true
0.145211      	smoothSolver	5.739390e-04	7.006500e-11	3	true	smoothSolver	2.992370e-02	2.092770e-05	1	true	GAMG	1.008290e-03	7.723070e-06	2	true	smoothSolver	2.679060e-03	7.978310e-07	1	true
0.14859       	smoothSolver	6.800090e-04	2.047850e-10	3	true	smoothSolver	3.511200e-02	3.609120e-05	1	true	GAMG	1.169200e-03	9.183450e-06	2	true	smoothSolver	3.144010e-03	1.287890e-06	1	true
0.152569      	smoothSolver	7.897150e-04	5.536080e-10	3	true	smoothSolver	4.021210e-02	5.868610e-05	1	true	GAMG	1.309980e-03	1.052480e-05	2	true	smoothSolver	3.605870e-03	2.000080e-06	1	true
0.157329      	smoothSolver	9.300300e-04	1.672040e-09	3	true	smoothSolver	4.695700e-02	1.029080e-04	1	true	GAMG	1.465260e-03	1.220570e-05	2	true	smoothSolver	4.191530e-03	3.331300e-06	1	true
0.163023      	smoothSolver	1.094910e-03	5.114070e-09	3	true	smoothSolver	5.522460e-02	1.913980e-04	1	true	GAMG	1.637050e-03	1.395910e-05	2	true	smoothSolver	4.864520e-03	5.953210e-06	1	true
0.169828      	smoothSolver	1.287590e-03	3.088040e-10	4	true	smoothSolver	6.576740e-02	4.082290e-04	1	true	GAMG	1.831090e-03	1.579490e-05	2	true	smoothSolver	5.631490e-03	1.168780e-05	1	true
0.177967      	smoothSolver	1.527950e-03	1.281980e-09	4	true	smoothSolver	7.743690e-02	7.961540e-04	1	true	GAMG	2.064690e-03	1.758830e-05	2	true	smoothSolver	6.477500e-03	2.110090e-05	1	true
0.187753      	smoothSolver	1.850580e-03	5.433800e-09	4	true	smoothSolver	8.857380e-02	1.216070e-03	1	true	GAMG	2.169910e-03	1.920410e-05	2	true	smoothSolver	7.363050e-03	3.020610e-05	1	true
0.199356      	smoothSolver	2.209470e-03	7.546020e-10	5	true	smoothSolver	9.688920e-02	1.532480e-03	1	true	GAMG	2.564060e-03	2.212470e-05	2	true	smoothSolver	8.213880e-03	3.812910e-05	1	true
0.21227       	smoothSolver	2.482100e-03	2.260440e-09	5	true	smoothSolver	9.790760e-02	1.522870e-03	1	true	GAMG	2.833920e-03	2.422860e-05	2	true	smoothSolver	8.636040e-03	4.824240e-05	1	true
0.21912       	smoothSolver	1.321780e-03	1.338590e-09	4	true	smoothSolver	5.117470e-02	3.137760e-04	1	true	GAMG	1.982840e-03	1.590350e-05	2	true	smoothSolver	4.348170e-03	9.801260e-06	1	true
0.226929      	smoothSolver	1.512570e-03	2.976840e-09	4	true	smoothSolver	5.601790e-02	3.786740e-04	1	true	GAMG	2.250700e-03	1.832810e-05	2	true	smoothSolver	4.788620e-03	1.413240e-05	1	true
0.235714      	smoothSolver	1.700330e-03	6.128230e-09	4	true	smoothSolver	5.982220e-02	4.624640e-04	1	true	GAMG	2.393660e-03	1.994290e-05	2	true	smoothSolver	5.175240e-03	1.914680e-05	1	true
0.241504      	smoothSolver	1.121830e-03	4.457160e-10	4	true	smoothSolver	3.941090e-02	1.635960e-04	1	true	GAMG	1.956700e-03	1.537390e-05	2	true	smoothSolver	3.268080e-03	6.314690e-06	1	true
0.247429      	smoothSolver	1.146570e-03	5.127600e-10	4	true	smoothSolver	3.936090e-02	1.719530e-04	1	true	GAMG	1.903390e-03	1.527850e-05	2	true	smoothSolver	3.245140e-03	6.471440e-06	1	true
0.254089      	smoothSolver	1.282980e-03	1.110500e-09	4	true	smoothSolver	4.278980e-02	2.268860e-04	1	true	GAMG	2.052080e-03	1.636800e-05	2	true	smoothSolver	3.561850e-03	8.888560e-06	1	true
0.261779      	smoothSolver	1.481320e-03	2.975020e-09	4	true	smoothSolver	4.841260e-02	3.212080e-04	1	true	GAMG	2.295120e-03	1.844080e-05	2	true	smoothSolver	4.014610e-03	1.346990e-05	1	true
0.269803      	smoothSolver	1.545410e-03	4.466400e-09	4	true	smoothSolver	4.889950e-02	3.472900e-04	1	true	GAMG	2.378540e-03	1.926600e-05	2	true	smoothSolver	4.052190e-03	1.536950e-05	1	true
0.274805      	smoothSolver	9.672020e-04	2.356680e-10	4	true	smoothSolver	2.954090e-02	1.015650e-04	1	true	GAMG	1.777860e-03	1.349190e-05	2	true	smoothSolver	2.437570e-03	4.372950e-06	1	true
0.280515      	smoothSolver	1.104740e-03	5.636770e-10	4	true	smoothSolver	3.293910e-02	1.406450e-04	1	true	GAMG	1.882960e-03	1.506060e-05	2	true	smoothSolver	2.733360e-03	6.265210e-06	1	true
0.286997      	smoothSolver	1.253950e-03	1.263470e-09	4	true	smoothSolver	3.620880e-02	1.909340e-04	1	true	GAMG	2.062820e-03	1.695590e-05	2	true	smoothSolver	3.043110e-03	9.188900e-06	1	true
0.294199      	smoothSolver	1.391680e-03	2.788680e-09	4	true	smoothSolver	3.869340e-02	2.530590e-04	1	true	GAMG	2.226600e-03	1.854130e-05	2	true	smoothSolver	3.308620e-03	1.291960e-05	1	true
0.302406      	smoothSolver	1.591060e-03	7.414420e-09	4	true	smoothSolver	4.172560e-02	3.572470e-04	1	true	GAMG	2.433090e-03	2.049040e-05	2	true	smoothSolver	3.683500e-03	1.906580e-05	1	true
0.310244      	smoothSolver	1.524520e-03	7.409400e-09	4	true	smoothSolver	3.791700e-02	3.225330e-04	1	true	GAMG	2.390340e-03	1.964170e-05	2	true	smoothSolver	3.425580e-03	1.736740e-05	1	true
0.318975      	smoothSolver	1.697340e-03	6.208380e-10	5	true	smoothSolver	4.092050e-02	4.329300e-04	1	true	GAMG	2.600180e-03	2.107280e-05	2	true	smoothSolver	3.741140e-03	2.389260e-05	1	true
0.328845      	smoothSolver	1.919720e-03	1.786680e-09	5	true	smoothSolver	4.476810e-02	6.306180e-04	1	true	GAMG	2.911990e-03	2.297960e-05	2	true	smoothSolver	4.142440e-03	3.489540e-05	1	true
0.337914      	smoothSolver	1.770820e-03	1.392320e-09	5	true	smoothSolver	4.046560e-02	5.753650e-04	1	true	GAMG	3.144870e-03	2.320460e-05	2	true	smoothSolver	3.719610e-03	3.017760e-05	1	true
0.343989      	smoothSolver	1.199650e-03	2.823730e-09	4	true	smoothSolver	2.712570e-02	2.400200e-04	1	true	GAMG	2.773490e-03	1.897440e-05	2	true	smoothSolver	2.425180e-03	1.118010e-05	1	true
0.349322      	smoothSolver	1.052270e-03	1.086130e-09	4	true	smoothSolver	2.396650e-02	1.855100e-04	1	true	GAMG	2.227370e-03	1.569890e-05	2	true	smoothSolver	2.100670e-03	8.184900e-06	1	true
0.355347      	smoothSolver	1.192090e-03	2.341810e-09	4	true	smoothSolver	2.728870e-02	2.707800e-04	1	true	GAMG	2.310310e-03	1.623110e-05	2	true	smoothSolver	2.357700e-03	1.169570e-05	1	true
0.362279      	smoothSolver	1.380220e-03	5.480070e-09	4	true	smoothSolver	3.164470e-02	4.085080e-04	1	true	GAMG	2.460450e-03	1.763280e-05	2	true	smoothSolver	2.694070e-03	1.779160e-05	1	true
0.36734       	smoothSolver	1.015200e-03	9.542950e-10	4	true	smoothSolver	2.332590e-02	2.019290e-04	1	true	GAMG	1.881710e-03	1.300000e-05	2	true	smoothSolver	1.928300e-03	7.987290e-06	1	true
0.371486      	smoothSolver	8.346630e-04	9.729370e-09	3	true	smoothSolver	1.944560e-02	1.300480e-04	1	true	GAMG	1.564020e-03	1.097350e-05	2	true	smoothSolver	1.562610e-03	4.755600e-06	1	true
0.373321      	smoothSolver	3.707890e-04	9.602220e-09	2	true	smoothSolver	8.713090e-03	1.512570e-05	1	true	GAMG	7.948520e-04	5.361050e-06	2	true	smoothSolver	6.815610e-04	5.149700e-07	1	true
0.375506      	smoothSolver	4.426650e-04	2.470650e-10	3	true	smoothSolver	1.048990e-02	2.519250e-05	1	true	GAMG	9.182710e-04	6.451970e-06	2	true	smoothSolver	8.104430e-04	8.422740e-07	1	true
0.378046      	smoothSolver	5.143400e-04	6.129200e-10	3	true	smoothSolver	1.237650e-02	3.953500e-05	1	true	GAMG	1.049310e-03	7.498220e-06	2	true	smoothSolver	9.428720e-04	1.292320e-06	1	true
0.381021      	smoothSolver	6.026630e-04	1.555110e-09	3	true	smoothSolver	1.472700e-02	6.254770e-05	1	true	GAMG	1.196690e-03	8.710660e-06	2	true	smoothSolver	1.103870e-03	2.015700e-06	1	true
0.38452       	smoothSolver	7.094920e-04	4.008110e-09	3	true	smoothSolver	1.760220e-02	1.002490e-04	1	true	GAMG	1.364960e-03	1.018280e-05	2	true	smoothSolver	1.300190e-03	3.211230e-06	1	true
0.388644      	smoothSolver	8.364610e-04	2.239890e-10	4	true	smoothSolver	2.108730e-02	1.617800e-04	1	true	GAMG	1.561310e-03	1.186650e-05	2	true	smoothSolver	1.534610e-03	5.187780e-06	1	true
0.393486      	smoothSolver	9.832760e-04	6.998950e-10	4	true	smoothSolver	2.517860e-02	2.564140e-04	1	true	GAMG	1.762650e-03	1.379170e-05	2	true	smoothSolver	1.802300e-03	8.376820e-06	1	true
0.399092      	smoothSolver	1.140270e-03	2.149380e-09	4	true	smoothSolver	2.951220e-02	3.905360e-04	1	true	GAMG	1.986680e-03	1.564720e-05	2	true	smoothSolver	2.081960e-03	1.302570e-05	1	true
0.405399      	smoothSolver	1.283310e-03	5.386700e-09	4	true	smoothSolver	3.362450e-02	5.528650e-04	1	true	GAMG	2.139700e-03	1.708390e-05	2	true	smoothSolver	2.328190e-03	1.821230e-05	1	true
0.412676      	smoothSolver	1.475910e-03	5.322410e-10	5	true	smoothSolver	3.888970e-02	8.374690e-04	1	true	GAMG	2.342830e-03	1.869940e-05	2	true	smoothSolver	2.671500e-03	2.654360e-05	1	true
0.421408      	smoothSolver	1.769640e-03	2.274260e-09	5	true	smoothSolver	4.680510e-02	1.300080e-03	1	true	GAMG	2.644230e-03	2.089000e-05	2	true	smoothSolver	3.195600e-03	4.338060e-05	1	true
0.431232      	smoothSolver	1.992010e-03	6.430670e-09	5	true	smoothSolver	5.258220e-02	1.791170e-03	1	true	GAMG	2.791290e-03	2.234150e-05	2	true	smoothSolver	3.579840e-03	6.139390e-05	1	true
0.442693      	smoothSolver	2.334000e-03	1.100990e-09	6	true	smoothSolver	6.154210e-02	2.671330e-03	1	true	GAMG	3.044180e-03	2.457770e-05	2	true	smoothSolver	4.180950e-03	9.373620e-05	1	true
0.44571       	smoothSolver	6.194190e-04	4.399600e-09	3	true	smoothSolver	1.658950e-02	1.100200e-04	1	true	GAMG	1.285900e-03	8.651230e-06	2	true	smoothSolver	1.042630e-03	3.112570e-06	1	true
0.449103      	smoothSolver	6.993460e-04	8.808280e-09	3	true	smoothSolver	1.901460e-02	1.566380e-04	1	true	GAMG	1.351850e-03	9.466920e-06	2	true	smoothSolver	1.175590e-03	4.337590e-06	1	true
0.453018      	smoothSolver	8.047070e-04	4.645800e-10	4	true	smoothSolver	2.228690e-02	2.323600e-04	1	true	GAMG	1.472810e-03	1.069370e-05	2	true	smoothSolver	1.359670e-03	6.445700e-06	1	true
0.457289      	smoothSolver	8.817960e-04	7.502320e-10	4	true	smoothSolver	2.470460e-02	3.011140e-04	1	true	GAMG	1.598890e-03	1.152210e-05	2	true	smoothSolver	1.483610e-03	8.283630e-06	1	true
0.462628      	smoothSolver	1.106720e-03	2.922130e-09	4	true	smoothSolver	3.108510e-02	5.392420e-04	1	true	GAMG	1.918220e-03	1.404370e-05	2	true	smoothSolver	1.863160e-03	1.524260e-05	1	true
0.468857      	smoothSolver	1.301800e-03	7.371970e-09	4	true	smoothSolver	3.612190e-02	7.981080e-04	1	true	GAMG	2.107270e-03	1.588460e-05	2	true	smoothSolver	2.173660e-03	2.341600e-05	1	true
0.476642      	smoothSolver	1.641050e-03	1.387620e-09	5	true	smoothSolver	4.488680e-02	1.372350e-03	1	true	GAMG	2.479180e-03	1.888130e-05	2	true	smoothSolver	2.734620e-03	4.307440e-05	1	true
0.484428      	smoothSolver	1.653190e-03	1.833010e-09	5	true	smoothSolver	4.469080e-02	1.378220e-03	1	true	GAMG	2.482020e-03	1.884680e-05	2	true	smoothSolver	2.713480e-03	4.466800e-05	1	true
0.492214      	smoothSolver	1.656940e-03	2.124700e-09	5	true	smoothSolver	4.377440e-02	1.354240e-03	1	true	GAMG	2.510150e-03	1.893500e-05	2	true	smoothSolver	2.696020e-03	4.635030e-05	1	true
0.5           	smoothSolver	1.656460e-03	2.751110e-09	5	true	smoothSolver	4.408090e-02	1.394260e-03	1	true	GAMG	2.479900e-03	1.893800e-05	2	true	smoothSolver	2.680990e-03	4.866380e-05	1	true
0.507937      	smoothSolver	1.687790e-03	3.914610e-09	5	true	smoothSolver	4.411420e-02	1.476730e-03	1	true	GAMG	2.517290e-03	1.944680e-05	2	true	smoothSolver	2.728610e-03	5.360340e-05	1	true
0.513794      	smoothSolver	1.246180e-03	5.020910e-10	5	true	smoothSolver	3.311720e-02	7.502700e-04	1	true	GAMG	2.030880e-03	1.523960e-05	2	true	smoothSolver	1.981890e-03	2.583500e-05	1	true
0.519448      	smoothSolver	1.206200e-03	9.282740e-09	4	true	smoothSolver	3.239560e-02	6.979610e-04	1	true	GAMG	1.985560e-03	1.512650e-05	2	true	smoothSolver	1.919780e-03	2.473170e-05	1	true
0.526031      	smoothSolver	1.407280e-03	1.216170e-09	5	true	smoothSolver	3.788000e-02	1.013750e-03	1	true	GAMG	2.175630e-03	1.703430e-05	2	true	smoothSolver	2.267910e-03	3.830210e-05	1	true
0.533676      	smoothSolver	1.643200e-03	3.915520e-09	5	true	smoothSolver	4.406420e-02	1.451970e-03	1	true	GAMG	2.408620e-03	1.915140e-05	2	true	smoothSolver	2.666770e-03	5.869610e-05	1	true
0.542154      	smoothSolver	1.826420e-03	9.000930e-09	5	true	smoothSolver	4.931570e-02	1.889610e-03	1	true	GAMG	2.563550e-03	2.019650e-05	2	true	smoothSolver	2.990320e-03	7.877700e-05	1	true
0.547541      	smoothSolver	1.163400e-03	5.096150e-10	5	true	smoothSolver	3.177690e-02	6.901530e-04	1	true	GAMG	1.927610e-03	1.387590e-05	2	true	smoothSolver	1.862970e-03	2.590610e-05	1	true
0.553417      	smoothSolver	1.273920e-03	1.018730e-09	5	true	smoothSolver	3.524610e-02	8.738930e-04	1	true	GAMG	2.046280e-03	1.533620e-05	2	true	smoothSolver	2.064460e-03	3.317560e-05	1	true
0.560183      	smoothSolver	1.470060e-03	3.150590e-09	5	true	smoothSolver	4.109620e-02	1.265310e-03	1	true	GAMG	2.247190e-03	1.730550e-05	2	true	smoothSolver	2.417070e-03	4.987410e-05	1	true
0.567766      	smoothSolver	1.654180e-03	6.690670e-09	5	true	smoothSolver	4.596010e-02	1.731990e-03	1	true	GAMG	2.438660e-03	1.877690e-05	2	true	smoothSolver	2.740940e-03	7.058150e-05	1	true
0.576241      	smoothSolver	1.857160e-03	1.023360e-09	6	true	smoothSolver	5.146800e-02	2.318680e-03	1	true	GAMG	2.591130e-03	2.019650e-05	2	true	smoothSolver	3.094540e-03	9.743810e-05	1	true
0.581409      	smoothSolver	1.142600e-03	8.542840e-09	4	true	smoothSolver	3.176840e-02	7.887450e-04	1	true	GAMG	1.898410e-03	1.363240e-05	2	true	smoothSolver	1.845270e-03	2.983270e-05	1	true
0.587305      	smoothSolver	1.312040e-03	1.270080e-09	5	true	smoothSolver	3.626070e-02	1.103180e-03	1	true	GAMG	2.072620e-03	1.545330e-05	2	true	smoothSolver	2.142420e-03	4.345020e-05	1	true
0.594183      	smoothSolver	1.544310e-03	4.643700e-09	5	true	smoothSolver	4.235060e-02	1.637440e-03	1	true	GAMG	2.296800e-03	1.723470e-05	2	true	smoothSolver	2.537770e-03	6.658520e-05	1	true
0.602299      	smoothSolver	1.849990e-03	1.737930e-09	6	true	smoothSolver	4.923660e-02	2.428130e-03	1	true	GAMG	2.551390e-03	1.917320e-05	2	true	smoothSolver	3.029390e-03	1.044300e-04	1	true
0.611548      	smoothSolver	2.137330e-03	5.249340e-09	6	true	smoothSolver	5.585260e-02	3.377050e-03	1	true	GAMG	2.749970e-03	2.084400e-05	2	true	smoothSolver	3.481820e-03	1.502510e-04	1	true
0.622339      	smoothSolver	2.518400e-03	1.983700e-09	7	true	smoothSolver	6.603570e-02	4.989820e-03	1	true	GAMG	2.988570e-03	2.324200e-05	2	true	smoothSolver	4.137700e-03	2.260700e-04	1	true
0.634927      	smoothSolver	2.965130e-03	8.089530e-09	7	true	smoothSolver	7.832190e-02	7.331790e-03	1	true	GAMG	3.230200e-03	2.578930e-05	2	true	smoothSolver	4.930130e-03	3.407080e-04	1	true
0.648968      	smoothSolver	3.367800e-03	3.953300e-09	8	true	smoothSolver	8.965780e-02	1.944410e-03	2	true	GAMG	3.457810e-03	2.726700e-05	2	true	smoothSolver	5.646030e-03	4.663800e-04	1	true
0.664924      	smoothSolver	4.028870e-03	2.219630e-09	9	true	smoothSolver	1.035190e-01	3.058670e-03	2	true	GAMG	3.696560e-03	3.018700e-05	2	true	smoothSolver	6.659940e-03	6.575430e-04	1	true
0.681678      	smoothSolver	4.708330e-03	4.304980e-09	9	true	smoothSolver	1.121930e-01	3.838780e-03	2	true	GAMG	4.013330e-03	3.596780e-05	2	true	smoothSolver	7.225890e-03	1.677730e-04	2	true
0.686812      	smoothSolver	1.615930e-03	4.757590e-09	5	true	smoothSolver	3.724540e-02	1.732650e-03	1	true	GAMG	2.677590e-03	1.927810e-05	2	true	smoothSolver	2.024150e-03	5.954770e-05	1	true
0.689795      	smoothSolver	9.031230e-04	1.712610e-09	4	true	smoothSolver	2.224160e-02	4.979480e-04	1	true	GAMG	2.048960e-03	1.509460e-05	2	true	smoothSolver	1.185390e-03	1.658300e-05	1	true
0.693204      	smoothSolver	1.019160e-03	4.357940e-09	4	true	smoothSolver	2.591290e-02	6.956130e-04	1	true	GAMG	2.219300e-03	1.316560e-05	2	true	smoothSolver	1.413060e-03	2.458130e-05	1	true
0.697088      	smoothSolver	1.153830e-03	6.405490e-10	5	true	smoothSolver	2.999210e-02	9.493780e-04	1	true	GAMG	2.137820e-03	1.214750e-05	2	true	smoothSolver	1.668340e-03	3.496580e-05	1	true
0.701677      	smoothSolver	1.389560e-03	2.374740e-09	5	true	smoothSolver	3.598670e-02	1.387740e-03	1	true	GAMG	2.453290e-03	1.375670e-05	2	true	smoothSolver	2.038220e-03	5.386970e-05	1	true
0.707202      	smoothSolver	1.713550e-03	9.097040e-09	5	true	smoothSolver	4.369370e-02	2.093830e-03	1	true	GAMG	2.768350e-03	1.571270e-05	2	true	smoothSolver	2.530000e-03	8.516100e-05	1	true
0.713567      	smoothSolver	1.980670e-03	2.594450e-09	6	true	smoothSolver	5.081350e-02	2.858830e-03	1	true	GAMG	2.892970e-03	1.706600e-05	2	true	smoothSolver	2.971160e-03	1.188290e-04	1	true
0.720911      	smoothSolver	2.279190e-03	8.871930e-09	6	true	smoothSolver	5.847270e-02	3.967970e-03	1	true	GAMG	2.820410e-03	1.742190e-05	2	true	smoothSolver	3.452750e-03	1.666400e-04	1	true
0.729633      	smoothSolver	2.719550e-03	5.728690e-09	7	true	smoothSolver	6.944440e-02	5.903050e-03	1	true	GAMG	2.966200e-03	1.904290e-05	2	true	smoothSolver	4.149590e-03	2.489420e-04	1	true
